"FILENAME","SAMPLINGRATE","BIT","DURATION","CHANNELS","INDEX","FFT_W","MIN_FREQ","MAX_FREQ","J","LEFT_CHANNEL","RIGHT_CHANNEL","aru","site"
"19700103_085000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1323.861311,"NA ","wg01_","cbma"
"19700103_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1379.075061,"NA ","wg01_","cbma"
"19700103_091000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1339.940539,"NA ","wg01_","cbma"
"19700103_092000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1321.665288,"NA ","wg01_","cbma"
"19700103_093000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1287.264196,"NA ","wg01_","cbma"
"19700103_094000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1287.273195,"NA ","wg01_","cbma"
"19700103_095000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1240.72546,"NA ","wg01_","cbma"
"19700103_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1263.463166,"NA ","wg01_","cbma"
"19700103_101000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1282.114554,"NA ","wg01_","cbma"
"19700103_102000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1247.427075,"NA ","wg01_","cbma"
"19700103_103000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1240.826048,"NA ","wg01_","cbma"
"19700103_104000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1253.437672,"NA ","wg01_","cbma"
"19700103_105000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1238.82981,"NA ","wg01_","cbma"
"19700103_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1236.492051,"NA ","wg01_","cbma"
"19700103_111000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1226.973814,"NA ","wg01_","cbma"
"19700103_112000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1224.645631,"NA ","wg01_","cbma"
"19700103_113000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1241.043591,"NA ","wg01_","cbma"
"19700103_114000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1252.600354,"NA ","wg01_","cbma"
"19700103_115000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1227.827634,"NA ","wg01_","cbma"
"19700103_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1254.764934,"NA ","wg01_","cbma"
"19700103_121000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1313.234998,"NA ","wg01_","cbma"
"19700103_122000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1261.44894,"NA ","wg01_","cbma"
"19700103_123000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1381.889832,"NA ","wg01_","cbma"
"19700103_124000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1302.577209,"NA ","wg01_","cbma"
"19700103_125000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1272.161366,"NA ","wg01_","cbma"
"19700104_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1373.886005,"NA ","wg01_","cbma"
"19700104_051000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1438.196174,"NA ","wg01_","cbma"
"19700104_052000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1435.752428,"NA ","wg01_","cbma"
"19700104_053000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1390.730252,"NA ","wg01_","cbma"
"19700104_054000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1354.138102,"NA ","wg01_","cbma"
"19700104_055000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1361.232087,"NA ","wg01_","cbma"
"19700104_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1394.5261,"NA ","wg01_","cbma"
"19700104_061000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1512.734829,"NA ","wg01_","cbma"
"19700104_062000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1337.418747,"NA ","wg01_","cbma"
"19700104_063000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1339.41231,"NA ","wg01_","cbma"
"19700104_064000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1455.631248,"NA ","wg01_","cbma"
"19700104_065000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1469.668138,"NA ","wg01_","cbma"
"19700104_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1367.958622,"NA ","wg01_","cbma"
"19700104_071000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1432.340586,"NA ","wg01_","cbma"
"19700104_072000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1486.985509,"NA ","wg01_","cbma"
"19700104_073000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1509.685998,"NA ","wg01_","cbma"
"19700104_074000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1532.825379,"NA ","wg01_","cbma"
"19700104_075000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1502.172628,"NA ","wg01_","cbma"
"19700104_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1496.293566,"NA ","wg01_","cbma"
"19700104_081000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1365.116294,"NA ","wg01_","cbma"
