FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,MIN_FREQ,MAX_FREQ,J,LEFT_CHANNEL,RIGHT_CHANNEL
19700101_050000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1352.017238,NA 
19700101_051000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1341.849241,NA 
19700101_052000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1391.826473,NA 
19700101_053000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1332.237548,NA 
19700101_054000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1646.118124,NA 
19700101_055000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1325.277819,NA 
19700101_060000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1317.00612,NA 
19700101_061000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1339.186935,NA 
19700101_062000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1330.937972,NA 
19700101_063000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1367.014995,NA 
19700101_064000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1254.447323,NA 
19700101_065000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1257.539981,NA 
19700101_070000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1266.549495,NA 
19700101_071000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1367.516234,NA 
19700101_072000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1358.769425,NA 
19700101_073000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1349.673595,NA 
19700101_074000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1274.96433,NA 
19700101_075000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1333.867016,NA 
19700101_080000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1364.773907,NA 
19700101_081000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1372.551657,NA 
19700101_082000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1391.735165,NA 
19700101_083000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1359.01566,NA 
19700101_084000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1278.384233,NA 
19700101_085000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1287.027591,NA 
19700101_090000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1328.85791,NA 
19700101_091000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1247.646759,NA 
19700101_092000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1291.526585,NA 
19700101_093000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1286.419264,NA 
19700101_094000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1276.113787,NA 
19700101_095000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1295.758359,NA 
19700101_100000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1293.072117,NA 
19700101_101000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1248.499602,NA 
19700101_102000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1313.976464,NA 
19700101_103000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1271.162385,NA 
19700101_104000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1278.511317,NA 
19700101_105000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1259.2307,NA 
19700101_110000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1311.518344,NA 
19700101_111000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1253.690159,NA 
19700101_112000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1280.061746,NA 
19700101_113000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1237.616215,NA 
19700101_114000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1255.788998,NA 
19700101_115000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1279.522931,NA 
19700101_120000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1240.921351,NA 
19700101_121000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1303.093809,NA 
19700101_122000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1507.158934,NA 
19700101_123000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1283.103593,NA 
19700101_124000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1246.623185,NA 
19700101_125000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1256.435912,NA 
19700102_050000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1283.904198,NA 
19700102_051000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1295.819239,NA 
19700102_052000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1271.60403,NA 
19700102_053000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1291.088527,NA 
19700102_054000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1300.634689,NA 
19700102_055000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1308.450247,NA 
19700102_060000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1364.063272,NA 
19700102_061000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1304.888259,NA 
19700102_062000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1310.330118,NA 
19700102_063000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1273.099419,NA 
19700102_064000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1496.980455,NA 
19700102_065000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1311.567225,NA 
19700102_070000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1313.086547,NA 
19700102_071000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1342.453106,NA 
19700102_072000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1317.856364,NA 
19700102_073000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1382.977475,NA 
19700102_074000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1394.61117,NA 
19700102_075000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1362.041738,NA 
19700102_080000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1342.376305,NA 
19700102_081000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1311.333196,NA 
19700102_082000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1569.626316,NA 
19700102_083000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1742.440485,NA 
19700102_084000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1306.819495,NA 
19700102_085000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1324.032303,NA 
19700102_090000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1318.44029,NA 
19700102_091000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1324.397512,NA 
19700102_092000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1261.326817,NA 
19700102_093000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1280.311338,NA 
19700102_094000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1253.388851,NA 
19700102_095000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1257.124018,NA 
19700102_100000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1287.204745,NA 
19700102_101000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1272.423218,NA 
19700102_102000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1311.180263,NA 
19700102_103000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1343.006013,NA 
19700102_104000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1244.181484,NA 
19700102_105000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1265.849591,NA 
19700102_110000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1318.751595,NA 
19700102_111000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1317.967508,NA 
19700102_112000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1305.012024,NA 
19700102_113000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1278.53714,NA 
19700102_114000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1292.4631,NA 
19700102_115000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1238.307028,NA 
19700102_120000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1266.34649,NA 
19700102_121000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1260.492688,NA 
