Station_ID, Name, Latitude, Longitude, Elevation (m), Date_Time (UTC),Dew Point (c), Peak_Wind Direction (Degrees), Peak_Wind Speed (), Precipitation 1hr (mm), Precipitation 24hr (mm), Precipitation 3hr (mm), Precipitation 6hr (mm), Relative Humidity (%), Sea_level pressure (pa), Temperature (c), Wind Direction 10m (deg), Wind Gust 10m (m/s), Wind Speed 10m (m/s), 
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T12:51:00Z,0.55,null,null,0.025,,,,76.31,91416.93,4.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T13:51:00Z,0.55,null,null,,,,,79.03,91496.12,3.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T14:51:00Z,0.52,null,null,,,0.025,,65.05,91393.35,6.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T15:51:00Z,-2.92,null,null,,,,,43.64,91344.47,8.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T16:51:00Z,-5.12,null,null,,,,,33.01,91253.87,10.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T17:51:00Z,-5.72,null,null,,,,0.025,29.32,91184.97,11.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T18:51:00Z,-5.12,null,null,,,,,31.93,91175.73,11.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T19:51:00Z,-4.01,null,null,,,,,32.27,91076.72,12.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T20:51:00Z,-5.12,null,null,,,,,29.7,91016.25,12.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T21:51:00Z,-5.11,null,null,,,,,28.55,90995.41,12.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T22:51:00Z,-5.12,null,null,,,,,29.7,91046.5,12.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-01T23:51:00Z,-4.01,null,null,,,,,32.27,91076.72,12.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T00:51:00Z,-4.52,null,null,,,,,32.11,91154.69,11.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T01:51:00Z,-6.83,null,null,,,,,30.18,91335.66,10,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T02:51:00Z,-6.83,null,null,,,,,33.84,91426.63,8.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T03:51:00Z,-6.23,null,null,,,,,39.52,91454.13,6.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T04:51:00Z,-5.73,null,null,,,,,39.68,91496.6,7.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T05:51:00Z,-4.52,null,null,,,,,41.71,91535.47,7.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T06:51:00Z,-4.02,null,null,,,,,43.31,91565.77,7.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T07:51:00Z,-4.02,null,null,,,,,45.12,91587.49,7.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T08:51:00Z,-3.41,null,null,,,,,52.7,91554.87,5.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T09:51:00Z,-2.9,null,null,,,,,52.84,91627.52,6.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T10:51:00Z,-2.3,null,null,,,,,53.01,91635.93,6.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T11:51:00Z,-2.3,null,null,,,,,53.01,91696.56,6.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T12:51:00Z,-4.02,null,null,,,,,43.31,91777.87,7.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T13:51:00Z,-4.52,null,null,,,,,40.32,91820.4,8.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T14:51:00Z,-6.82,null,null,,,,,26.95,91729.55,11.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T15:51:00Z,-7.91,null,null,,,,,23.03,91721.24,12.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T16:51:00Z,-6.8,null,null,,,,,22.6,91665.67,14.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T17:51:00Z,-6.82,null,null,,,,,26.08,91742.23,12.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T18:51:00Z,-4.51,null,null,,,,,28.92,91673.52,13.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T19:51:00Z,-4,null,null,,,,,28.88,91652.68,13.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T20:51:00Z,-2.91,null,null,,,,,32.6,91673.48,13.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T21:51:00Z,-3.4,null,null,,,,,29.24,91605.15,14.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T22:51:00Z,-1.2,null,null,,,,,35.55,91652.61,13.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-02T23:51:00Z,-2.91,null,null,,,,,31.35,91652.65,13.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-03T00:51:00Z,-2.31,null,null,,,,,34.08,91673.47,13.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-03T01:51:00Z,-0.7,null,null,,,,,44.3,91780.85,11.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2011-05-03T02:51:00Z,0.51,null,null,,,,,54.15,91901.89,9.4,null,null,null
