FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,MIN_FREQ,MAX_FREQ,LEFT_CHANNEL,RIGHT_CHANNEL
20210523_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.79735166414909,NA 
20210523_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.51585308555483,NA 
20210523_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.31803796666931,NA 
20210523_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.05902494746186,NA 
20210523_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.24064733023771,NA 
20210523_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.72019816203617,NA 
20210523_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.05323546441192,NA 
20210523_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,9.26543549880786,NA 
20210523_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.47749792649063,NA 
20210523_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,9.46545223282807,NA 
20210523_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.38403457932155,NA 
20210523_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.95297737176248,NA 
20210523_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.97796042728949,NA 
20210523_071000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.63799366960932,NA 
20210523_072000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.10639394391399,NA 
20210523_073000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.8852791226028,NA 
20210523_074000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.84744123267036,NA 
20210523_075000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.00710208513582,NA 
20210523_080000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.12205607814361,NA 
20210523_081000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.78361621291552,NA 
20210523_082000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.02286247215543,NA 
20210523_083000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.39228168481284,NA 
20210523_084000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.52154759757066,NA 
20210523_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.34679478897307,NA 
20210523_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.21338588306561,NA 
20210523_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.18618903676482,NA 
20210523_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.52693838084107,NA 
20210523_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.43784173598654,NA 
20210523_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.82642920653082,NA 
20210523_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.89806911560007,NA 
20210523_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.54301999974645,NA 
20210523_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.31834477024417,NA 
20210523_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.56031846246512,NA 
20210523_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.57364694703135,NA 
20210523_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.93154100518385,NA 
20210523_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.31109535588123,NA 
20210523_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.99188794604212,NA 
20210523_111000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.20892980915742,NA 
20210523_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.91312208308837,NA 
20210523_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.54141571394918,NA 
20210523_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.64762767011347,NA 
20210523_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.06301314663527,NA 
20210523_120000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.6803182506766,NA 
20210523_121000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.63796693570914,NA 
20210523_122000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.9181884935643,NA 
20210523_123000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.07998145071154,NA 
20210523_124000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.41065371174819,NA 
20210523_125000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.94952507788108,NA 
20210524_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.30260533700417,NA 
20210524_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.35547002096652,NA 
20210524_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.49425767819333,NA 
20210524_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.48352945528761,NA 
20210524_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.39474802763637,NA 
20210524_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,9.78539534044804,NA 
20210524_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.09396845197755,NA 
20210524_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,9.25728895220105,NA 
20210524_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.25575079439587,NA 
20210524_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.38626268103788,NA 
20210524_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.33412999207501,NA 
20210524_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.29414585256407,NA 
20210524_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.24267530596675,NA 
20210524_071000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.42385824501751,NA 
20210524_072000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.8982256137707,NA 
20210524_073000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.51741543377225,NA 
20210524_074000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.60532489315962,NA 
20210524_075000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.27457624682022,NA 
20210524_080000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.13773016253902,NA 
20210524_081000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.19688324439562,NA 
20210524_082000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.84915779414128,NA 
20210524_083000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.53185802700254,NA 
20210524_084000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.72933102928091,NA 
20210524_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.21567927932803,NA 
20210524_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.80864770746893,NA 
20210524_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.51236751842322,NA 
20210524_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.41987105833277,NA 
20210524_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.25586398290931,NA 
20210524_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.76906850492466,NA 
20210524_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.8040232493122,NA 
20210524_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.06042348523997,NA 
20210524_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.16772720116718,NA 
20210524_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.24219451899984,NA 
20210524_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.22557835763452,NA 
20210524_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.26327781025418,NA 
20210524_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.21808534934206,NA 
20210524_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.18895305952273,NA 
20210524_111000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.33047094176781,NA 
20210524_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.81443995478488,NA 
20210524_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.46086073612645,NA 
20210524_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.26904421316025,NA 
20210524_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.48584372361583,NA 
20210524_120000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.62025369847379,NA 
20210524_121000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.56888847513495,NA 
20210524_122000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.01518735699254,NA 
20210524_123000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.33295454172492,NA 
20210524_124000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.27702305915252,NA 
20210524_125000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.07842041630191,NA 
20210525_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.23365468531683,NA 
20210525_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.5319404810526,NA 
20210525_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.64170306386619,NA 
20210525_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.00140084061242,NA 
20210525_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.45043577955422,NA 
20210525_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.69626538220316,NA 
20210525_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.64029868771384,NA 
20210525_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.65890959875844,NA 
20210525_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.98223528122181,NA 
20210525_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.71564832291321,NA 
20210525_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.343406907739,NA 
20210525_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.81592670185771,NA 
20210525_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.49262132574113,NA 
20210525_071000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.06286046098833,NA 
20210525_072000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.06470937379481,NA 
20210525_073000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.60563858209818,NA 
20210525_074000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.25547629500342,NA 
20210525_075000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.8333575489175,NA 
20210525_080000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.14874592955553,NA 
20210525_081000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.26997226443364,NA 
20210525_082000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.89297721384965,NA 
20210525_083000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.69824910053846,NA 
20210525_084000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.22301667716673,NA 
20210525_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.29761114402139,NA 
20210525_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.51782990987914,NA 
20210525_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.63812027590516,NA 
20210525_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.02377357847345,NA 
20210525_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.1287309657487,NA 
20210525_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,9.21148780007424,NA 
20210525_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.1997743882696,NA 
20210525_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.25487809507602,NA 
20210525_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.39062813733467,NA 
20210525_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.87118907446322,NA 
20210525_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.75457110830821,NA 
20210525_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.97883727171945,NA 
20210525_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.56990175280676,NA 
20210525_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.26207441552234,NA 
20210525_111000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.20735272260995,NA 
20210525_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.01693561432838,NA 
20210525_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.72922979526279,NA 
20210525_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.92859956525972,NA 
20210525_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.6105376220796,NA 
20210525_120000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.94709928847696,NA 
20210525_121000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.3627604418405,NA 
20210525_122000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.01402744812049,NA 
20210525_123000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.30215713426404,NA 
20210525_124000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.92422775982801,NA 
20210525_125000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.55186710261421,NA 
20210526_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.03823499546681,NA 
20210526_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.89573766429332,NA 
20210526_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.19872474785909,NA 
20210526_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.76824772280796,NA 
20210526_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.93138882757577,NA 
20210526_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.03640851718336,NA 
20210526_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.39388058191999,NA 
20210526_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,9.35296270890044,NA 
20210526_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.4655957995476,NA 
20210526_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.95430319230016,NA 
20210526_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.7191572012803,NA 
20210526_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.30854171223707,NA 
20210526_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.37674165041299,NA 
20210526_071000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.41887976166256,NA 
20210526_072000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.25035665026569,NA 
20210526_073000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.47242312409761,NA 
20210526_074000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.03326462684484,NA 
20210526_075000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.78762008389626,NA 
20210526_080000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.15535380136475,NA 
20210526_081000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.06556722303892,NA 
20210526_082000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.50983929346634,NA 
20210526_083000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.7312290102587,NA 
20210526_084000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.99461242892513,NA 
20210526_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.81625697191682,NA 
20210526_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.53230446669376,NA 
20210526_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.26790042156058,NA 
20210526_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.40391800767483,NA 
20210526_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.62420215674584,NA 
20210526_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.50071898949984,NA 
