Station_ID, Name, Latitude, Longitude, Elevation (m), Date_Time (UTC),Dew Point (c), Peak_Wind Direction (Degrees), Peak_Wind Speed (), Precipitation 1hr (mm), Precipitation 24hr (mm), Precipitation 3hr (mm), Precipitation 6hr (mm), Relative Humidity (%), Sea_level pressure (pa), Temperature (c), Wind Direction 10m (deg), Wind Gust 10m (m/s), Wind Speed 10m (m/s), 
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T12:51:00Z,-11.72,null,null,,,,,12.28,89135.02,17.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T13:51:00Z,-12.12,null,null,,,,,8.99,89023.09,22.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T14:51:00Z,-6.12,null,null,,,,,16.01,89134.48,20.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T15:51:00Z,-2.83,null,null,,,,,19.91,89118.35,21.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T16:51:00Z,-2.78,null,null,,,,,16.8,89029.44,23.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T17:22:00Z,-10.84,null,null,,,,,7.88,88903.84,26,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T17:51:00Z,-9.86,null,null,,,,,8.48,88870.64,26.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T18:51:00Z,-11.47,null,null,,,,,6.51,88712.91,28.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T19:51:00Z,-12.54,null,null,,,,,5.96,88622.72,28.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T20:51:00Z,-12.51,null,null,,,,,5.76,88514.3,28.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T21:51:00Z,-11.47,null,null,,,,,6.51,88502.4,28.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T22:51:00Z,-10.88,null,null,,,,,6.83,88532.47,28.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-01T23:51:00Z,-10.9,null,null,,,,,7.29,88596.09,27.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T00:51:00Z,-15.44,null,null,,,,,6.36,88807.53,23.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T01:00:00Z,-0.07,null,null,,,,,27.85,89035.28,19,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T01:51:00Z,-0.68,null,null,,,,,30.81,89291.83,16.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T02:51:00Z,-4.49,null,null,,,,,24.93,89539.94,15.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T03:51:00Z,-0.7,null,null,,,,,39.61,89755.43,12.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T04:51:00Z,-0.7,null,null,,,,,45.8,89922.03,10.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T05:51:00Z,-1.81,null,null,,,,,47.35,90102.69,8.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T06:51:00Z,-2.31,null,null,,,,,49.16,90171.93,7.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T07:51:00Z,-2.3,null,null,,,,,53.01,90211.21,6.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T08:51:00Z,-2.3,null,null,,,,,57.19,90250.81,5.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T09:51:00Z,-1.79,null,null,,,,,59.34,90311.46,5.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T10:51:00Z,-2.3,null,null,,,,,57.19,90341.8,5.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T11:51:00Z,-2.29,null,null,,,,,59.62,90393.89,5,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T12:51:00Z,-2.3,null,null,,,,,55.24,90414.69,6.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T13:51:00Z,-2.31,null,null,,,,,44.12,90297.06,9.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T14:51:00Z,-3.41,null,null,,,,,32.45,90118.39,12.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T15:51:00Z,-7.29,null,null,,,,,20.92,90013.35,15,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T16:51:00Z,-11.16,null,null,,,,,14.35,89946.21,16.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T17:51:00Z,-12.21,null,null,,,,,11.43,89842.96,18.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T18:51:00Z,-13.87,null,null,,,,,9.59,89793.07,18.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T19:51:00Z,-13.25,null,null,,,,,9.41,89726.98,20,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T20:51:00Z,-14.33,null,null,,,,,8.28,89707.51,20.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T21:51:00Z,-15.5,null,null,,,,,7.27,89721.5,21.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T22:51:00Z,-6.76,null,null,,,,,17.63,89933.42,18.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T23:00:00Z,-7.04,null,null,,,,,16.49,89970.73,19,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-02T23:51:00Z,-5.69,null,null,,,,,22.76,90264.98,15.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-03T00:51:00Z,-6.81,null,null,,,,,24.27,90494.38,13.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-03T01:51:00Z,-6.23,null,null,,,,,30.36,90860.42,10.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-03T02:51:00Z,-6.23,null,null,,,,,35.43,91153.97,8.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-03T03:51:00Z,-6.84,null,null,,,,,36.47,91375.39,7.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2008-05-03T04:51:00Z,-5.12,null,null,,,,,44.79,91445.65,6.1,null,null,null
