Station_ID, Name, Latitude, Longitude, Elevation (m), Date_Time (UTC),Dew Point (c), Peak_Wind Direction (Degrees), Peak_Wind Speed (), Precipitation 1hr (mm), Precipitation 24hr (mm), Precipitation 3hr (mm), Precipitation 6hr (mm), Relative Humidity (%), Sea_level pressure (pa), Temperature (c), Wind Direction 10m (deg), Wind Gust 10m (m/s), Wind Speed 10m (m/s), 
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T12:51:00Z,1.01,null,null,,,,,50.11,90540.11,11.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T13:51:00Z,2.72,null,null,,,,,60.89,90729.97,10,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T14:51:00Z,3.23,null,null,,,,,67.92,90859.71,8.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T15:40:00Z,3.95,null,null,,,,,75.84,91012.98,8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T15:51:00Z,3.85,null,null,,,,,76.34,91020.16,7.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T16:51:00Z,3.85,null,null,,,,,73.79,91062.83,8.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T17:51:00Z,3.85,null,null,,,,,73.79,91123.42,8.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T18:49:00Z,2.93,null,null,,,,,66.05,91159.02,9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T18:51:00Z,3.23,null,null,,,,,67.92,91162.58,8.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T19:51:00Z,2.73,null,null,,,,,65.56,91223.17,8.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T20:51:00Z,2.14,null,null,,,,,70.51,91375.18,7.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T21:51:00Z,1.62,null,null,,,,,63.13,91335.55,8.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T22:51:00Z,1.63,null,null,,,,,68.04,91405.5,7.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-01T23:51:00Z,1.03,null,null,,,,,70.29,91566.77,6.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T00:03:00Z,0.93,null,null,,,,,70.27,91600.75,6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T00:51:00Z,2.16,null,null,,,,,82.09,91667.78,5,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T01:51:00Z,2.18,null,null,0.025,,,,88.66,91860.23,3.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T02:51:00Z,0.56,null,null,0.025,,0.025,,82.45,92034.45,3.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T03:02:00Z,-0.05,null,null,,,,,80.63,92106.45,3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T03:23:00Z,0.97,null,null,,,,,86.68,92136.78,3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T03:51:00Z,0.57,null,null,,,,,85.42,92174.67,2.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T04:51:00Z,-0.64,null,null,0.025,,,,81.7,92318.82,2.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T05:51:00Z,-1.14,null,null,,,,0.025,81.63,92428.93,1.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T06:51:00Z,-1.14,null,null,,,,,81.63,92459.31,1.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T07:17:00Z,-2.06,null,null,,,,,74.78,92447.92,2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T07:25:00Z,-2.06,null,null,,,,,74.78,92417.55,2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T07:34:00Z,-2.06,null,null,,,,,74.78,92447.92,2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T07:51:00Z,-1.76,null,null,,,,,75.37,92440.32,2.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T08:33:00Z,-2.06,null,null,,,,,74.78,92478.29,2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T08:51:00Z,-2.26,null,null,,,,,75.28,92459.33,1.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T09:51:00Z,-2.26,null,null,,,,,75.28,92520.08,1.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T10:51:00Z,-2.25,null,null,,,,,78.59,92603.76,1.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T11:51:00Z,-2.25,null,null,,,,,78.59,92664.53,1.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T12:20:00Z,-2.05,null,null,,,,,80.34,92698.74,1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T12:51:00Z,-2.26,null,null,,,,,75.28,92732.71,1.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T13:51:00Z,-2.87,null,null,,,,,69.47,92835.13,2.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T14:51:00Z,-2.87,null,null,,,,,69.47,92835.13,2.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T15:51:00Z,-3.39,null,null,,,,,59.34,92801.14,3.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T16:51:00Z,-4.01,null,null,,,,,52.53,92790.28,5,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T17:51:00Z,-4.01,null,null,,,,,48.67,92719.07,6.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T18:51:00Z,-4.52,null,null,,,,,46.87,92719.08,6.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T19:51:00Z,-4.52,null,null,,,,,43.46,92617.93,7.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T20:51:00Z,-6.23,null,null,,,,,35.43,92517.19,8.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T21:51:00Z,-7.33,null,null,,,,,30.23,92416.82,9.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T22:51:00Z,-8.43,null,null,,,,,26.66,92364.99,10,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-02T23:51:00Z,-9.52,null,null,,,,,23.5,92313.27,10.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T00:51:00Z,-10.73,null,null,,,,,23.15,92326.03,9.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T01:51:00Z,-10.14,null,null,,,,,27.06,92414.27,7.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T02:51:00Z,-10.14,null,null,,,,,29.18,92454.52,6.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T03:51:00Z,-9.55,null,null,,,,,33,92495.1,5.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T04:51:00Z,-9.54,null,null,,,,,35.88,92479.07,4.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T05:51:00Z,-9.54,null,null,,,,,38.77,92489.99,3.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T06:51:00Z,-9.53,null,null,,,,,45.36,92543.14,1.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T07:51:00Z,-9.02,null,null,,,,,48.91,92440.75,0.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T08:51:00Z,-10.13,null,null,,,,,46.84,92433.46,0,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T09:51:00Z,-10.13,null,null,,,,,46.84,92433.46,0,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T10:51:00Z,-10.13,null,null,,,,,48.93,92426.22,-0.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T11:51:00Z,-10.13,null,null,,,,,48.93,92365.41,-0.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T12:51:00Z,-10.14,null,null,,,,,43.26,92300.09,1.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T13:51:00Z,-10.15,null,null,,,,,32.82,92092.72,5,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T14:51:00Z,-10.13,null,null,,,,,24.28,91841.53,9.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T15:51:00Z,-10.7,null,null,,,,,18.48,91600.33,12.8,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T16:51:00Z,-11.19,null,null,,,,,16.53,91471.42,13.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T17:51:00Z,-10.66,null,null,,,,,14.93,91244.95,16.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T18:51:00Z,-11.14,null,null,,,,,13.38,91086.98,17.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T19:51:00Z,-10.61,null,null,,,,,12.52,90909.42,18.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T20:51:00Z,-10.59,null,null,,,,,11.69,90752.4,20,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T21:51:00Z,-11.66,null,null,,,,,10.32,90612.1,20.6,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T22:51:00Z,-11.67,null,null,,,,,10.71,90571.45,20,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-03T23:51:00Z,-11.09,null,null,,,,,11.23,90571.44,20,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T00:51:00Z,-10.02,null,null,,,,,13.13,90577.51,18.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T01:51:00Z,-8.97,null,null,,,,,17.08,90731.47,16.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T02:51:00Z,-7.9,null,null,,,,,21.44,90866.81,13.9,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T03:51:00Z,-6.81,null,null,,,,,24.27,90947.91,13.3,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T04:51:00Z,-7.32,null,null,,,,,25.93,91003.47,11.7,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T05:51:00Z,-7.33,null,null,,,,,30.23,91114.75,9.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T06:51:00Z,-7.33,null,null,,,,,30.23,91114.75,9.4,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T07:51:00Z,-7.34,null,null,,,,,35.09,91163.25,7.2,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T08:51:00Z,-7.34,null,null,,,,,37.85,91172.8,6.1,null,null,null
KBGD,Borger Hutchinson County Airport,35.69500,-101.39500,931,2013-05-04T09:51:00Z,-6.83,null,null,,,,,45.86,91253.51,3.9,null,null,null
