FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,MIN_FREQ,MAX_FREQ,LEFT_CHANNEL,RIGHT_CHANNEL
20210518_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.32428169150548,NA 
20210518_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.2265594605241,NA 
20210518_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.30056309611814,NA 
20210518_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.2493296431073,NA 
20210518_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.3386064226014,NA 
20210518_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.21336095362008,NA 
20210518_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.34212924535513,NA 
20210518_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.83072563913146,NA 
20210518_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.59397953311486,NA 
20210518_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.872008350952,NA 
20210518_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.31508086786472,NA 
20210518_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.60362100695773,NA 
20210518_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.14070307273404,NA 
20210518_071000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.122392829349,NA 
20210518_072000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.28854536372288,NA 
20210518_073000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.32258698841123,NA 
20210518_074000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.39680746173387,NA 
20210518_075000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.08326867943943,NA 
20210518_080000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.66022525364441,NA 
20210518_081000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.83360885879986,NA 
20210518_082000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.84160516811877,NA 
20210518_083000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.48542744694312,NA 
20210518_084000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.9332657382908,NA 
20210518_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.22909443060834,NA 
20210518_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.08486587767364,NA 
20210518_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.95315047673697,NA 
20210518_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.61021906356132,NA 
20210518_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.76749081506902,NA 
20210518_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.9241063374442,NA 
20210518_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.50014151947788,NA 
20210518_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.10734005538036,NA 
