"filename","samplingrate","bit","duration","channels","index","fft_w","min_freq","max_freq","left_channel","right_channel","aru","year","month","day","hour","min","second","date","time","date_time"
"20210516_050000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.52610079600303,"NA ","aru05","2021","05","16","05","00","00","2021-05-16","05:00:00",2021-05-16 05:00:00
"20210516_051000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,0.85671850008084,"NA ","aru05","2021","05","16","05","10","00","2021-05-16","05:10:00",2021-05-16 05:10:00
"20210516_052000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,0.852584590118276,"NA ","aru05","2021","05","16","05","20","00","2021-05-16","05:20:00",2021-05-16 05:20:00
"20210516_053000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.01874271715114,"NA ","aru05","2021","05","16","05","30","00","2021-05-16","05:30:00",2021-05-16 05:30:00
"20210516_054000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,7.77780720978056,"NA ","aru05","2021","05","16","05","40","00","2021-05-16","05:40:00",2021-05-16 05:40:00
"20210516_055000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.716036925134,"NA ","aru05","2021","05","16","05","50","00","2021-05-16","05:50:00",2021-05-16 05:50:00
"20210516_060000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.75095019430403,"NA ","aru05","2021","05","16","06","00","00","2021-05-16","06:00:00",2021-05-16 06:00:00
"20210516_061000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,12.4213161888884,"NA ","aru05","2021","05","16","06","10","00","2021-05-16","06:10:00",2021-05-16 06:10:00
"20210516_062000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,8.51892432130222,"NA ","aru05","2021","05","16","06","20","00","2021-05-16","06:20:00",2021-05-16 06:20:00
"20210516_063000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.46550360678663,"NA ","aru05","2021","05","16","06","30","00","2021-05-16","06:30:00",2021-05-16 06:30:00
"20210516_064000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.21215268295537,"NA ","aru05","2021","05","16","06","40","00","2021-05-16","06:40:00",2021-05-16 06:40:00
"20210516_065000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.69537675214869,"NA ","aru05","2021","05","16","06","50","00","2021-05-16","06:50:00",2021-05-16 06:50:00
"20210516_070000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.15131348244992,"NA ","aru05","2021","05","16","07","00","00","2021-05-16","07:00:00",2021-05-16 07:00:00
"20210516_071000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.13701426238713,"NA ","aru05","2021","05","16","07","10","00","2021-05-16","07:10:00",2021-05-16 07:10:00
"20210516_072000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.93294462616367,"NA ","aru05","2021","05","16","07","20","00","2021-05-16","07:20:00",2021-05-16 07:20:00
"20210516_073000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.99940262243509,"NA ","aru05","2021","05","16","07","30","00","2021-05-16","07:30:00",2021-05-16 07:30:00
"20210516_074000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.12644897632241,"NA ","aru05","2021","05","16","07","40","00","2021-05-16","07:40:00",2021-05-16 07:40:00
"20210516_075000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,9.92721856606961,"NA ","aru05","2021","05","16","07","50","00","2021-05-16","07:50:00",2021-05-16 07:50:00
"20210516_080000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.11642050753683,"NA ","aru05","2021","05","16","08","00","00","2021-05-16","08:00:00",2021-05-16 08:00:00
"20210516_081000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.99422929088177,"NA ","aru05","2021","05","16","08","10","00","2021-05-16","08:10:00",2021-05-16 08:10:00
"20210516_082000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.32125603326711,"NA ","aru05","2021","05","16","08","20","00","2021-05-16","08:20:00",2021-05-16 08:20:00
"20210516_083000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.20437606381618,"NA ","aru05","2021","05","16","08","30","00","2021-05-16","08:30:00",2021-05-16 08:30:00
"20210516_084000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.24531092433658,"NA ","aru05","2021","05","16","08","40","00","2021-05-16","08:40:00",2021-05-16 08:40:00
"20210516_085000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.07509771110648,"NA ","aru05","2021","05","16","08","50","00","2021-05-16","08:50:00",2021-05-16 08:50:00
"20210516_090000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.01983301622922,"NA ","aru05","2021","05","16","09","00","00","2021-05-16","09:00:00",2021-05-16 09:00:00
"20210516_091000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.99970348688365,"NA ","aru05","2021","05","16","09","10","00","2021-05-16","09:10:00",2021-05-16 09:10:00
"20210516_092000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.15758853188283,"NA ","aru05","2021","05","16","09","20","00","2021-05-16","09:20:00",2021-05-16 09:20:00
"20210516_093000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.70735890192314,"NA ","aru05","2021","05","16","09","30","00","2021-05-16","09:30:00",2021-05-16 09:30:00
"20210516_094000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.83050185120962,"NA ","aru05","2021","05","16","09","40","00","2021-05-16","09:40:00",2021-05-16 09:40:00
"20210516_095000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.67346519431096,"NA ","aru05","2021","05","16","09","50","00","2021-05-16","09:50:00",2021-05-16 09:50:00
"20210516_100000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.58775063472619,"NA ","aru05","2021","05","16","10","00","00","2021-05-16","10:00:00",2021-05-16 10:00:00
"20210516_101000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.81459179148258,"NA ","aru05","2021","05","16","10","10","00","2021-05-16","10:10:00",2021-05-16 10:10:00
"20210516_102000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.10276015884098,"NA ","aru05","2021","05","16","10","20","00","2021-05-16","10:20:00",2021-05-16 10:20:00
"20210516_103000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.48807064091661,"NA ","aru05","2021","05","16","10","30","00","2021-05-16","10:30:00",2021-05-16 10:30:00
"20210516_104000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.36760901254389,"NA ","aru05","2021","05","16","10","40","00","2021-05-16","10:40:00",2021-05-16 10:40:00
"20210516_105000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.4628192816899,"NA ","aru05","2021","05","16","10","50","00","2021-05-16","10:50:00",2021-05-16 10:50:00
"20210516_110000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.80538258766126,"NA ","aru05","2021","05","16","11","00","00","2021-05-16","11:00:00",2021-05-16 11:00:00
"20210516_111000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.19088548463894,"NA ","aru05","2021","05","16","11","10","00","2021-05-16","11:10:00",2021-05-16 11:10:00
"20210516_112000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.16315513317227,"NA ","aru05","2021","05","16","11","20","00","2021-05-16","11:20:00",2021-05-16 11:20:00
"20210516_113000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.66679005633888,"NA ","aru05","2021","05","16","11","30","00","2021-05-16","11:30:00",2021-05-16 11:30:00
"20210516_114000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.74446117045031,"NA ","aru05","2021","05","16","11","40","00","2021-05-16","11:40:00",2021-05-16 11:40:00
"20210516_115000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.05806845994603,"NA ","aru05","2021","05","16","11","50","00","2021-05-16","11:50:00",2021-05-16 11:50:00
"20210516_120000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.13322820222835,"NA ","aru05","2021","05","16","12","00","00","2021-05-16","12:00:00",2021-05-16 12:00:00
"20210516_121000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.82649797036827,"NA ","aru05","2021","05","16","12","10","00","2021-05-16","12:10:00",2021-05-16 12:10:00
"20210516_122000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.83787521656631,"NA ","aru05","2021","05","16","12","20","00","2021-05-16","12:20:00",2021-05-16 12:20:00
"20210516_123000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,9.54512526881797,"NA ","aru05","2021","05","16","12","30","00","2021-05-16","12:30:00",2021-05-16 12:30:00
"20210516_124000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,6.74235425530456,"NA ","aru05","2021","05","16","12","40","00","2021-05-16","12:40:00",2021-05-16 12:40:00
"20210516_125000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.30621563057952,"NA ","aru05","2021","05","16","12","50","00","2021-05-16","12:50:00",2021-05-16 12:50:00
"20210517_050000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,0.856042325133901,"NA ","aru05","2021","05","17","05","00","00","2021-05-17","05:00:00",2021-05-17 05:00:00
"20210517_051000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.02178167978732,"NA ","aru05","2021","05","17","05","10","00","2021-05-17","05:10:00",2021-05-17 05:10:00
"20210517_052000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.6682099627092,"NA ","aru05","2021","05","17","05","20","00","2021-05-17","05:20:00",2021-05-17 05:20:00
"20210517_053000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.29488992496937,"NA ","aru05","2021","05","17","05","30","00","2021-05-17","05:30:00",2021-05-17 05:30:00
"20210517_054000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.96594294202484,"NA ","aru05","2021","05","17","05","40","00","2021-05-17","05:40:00",2021-05-17 05:40:00
"20210517_055000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.75959757851845,"NA ","aru05","2021","05","17","05","50","00","2021-05-17","05:50:00",2021-05-17 05:50:00
"20210517_060000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.44790441448065,"NA ","aru05","2021","05","17","06","00","00","2021-05-17","06:00:00",2021-05-17 06:00:00
"20210517_061000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.337282690252,"NA ","aru05","2021","05","17","06","10","00","2021-05-17","06:10:00",2021-05-17 06:10:00
"20210517_062000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.34698676536533,"NA ","aru05","2021","05","17","06","20","00","2021-05-17","06:20:00",2021-05-17 06:20:00
"20210517_063000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,7.38177581800791,"NA ","aru05","2021","05","17","06","30","00","2021-05-17","06:30:00",2021-05-17 06:30:00
"20210517_064000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.3563033482891,"NA ","aru05","2021","05","17","06","40","00","2021-05-17","06:40:00",2021-05-17 06:40:00
"20210517_065000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.9850388054722,"NA ","aru05","2021","05","17","06","50","00","2021-05-17","06:50:00",2021-05-17 06:50:00
"20210517_070000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.15356837111388,"NA ","aru05","2021","05","17","07","00","00","2021-05-17","07:00:00",2021-05-17 07:00:00
"20210517_071000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.08775651634288,"NA ","aru05","2021","05","17","07","10","00","2021-05-17","07:10:00",2021-05-17 07:10:00
"20210517_072000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,7.18938979310209,"NA ","aru05","2021","05","17","07","20","00","2021-05-17","07:20:00",2021-05-17 07:20:00
"20210517_073000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.56697553242641,"NA ","aru05","2021","05","17","07","30","00","2021-05-17","07:30:00",2021-05-17 07:30:00
"20210517_074000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.03136604998723,"NA ","aru05","2021","05","17","07","40","00","2021-05-17","07:40:00",2021-05-17 07:40:00
"20210517_075000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.48401320365415,"NA ","aru05","2021","05","17","07","50","00","2021-05-17","07:50:00",2021-05-17 07:50:00
"20210517_080000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.88665103998411,"NA ","aru05","2021","05","17","08","00","00","2021-05-17","08:00:00",2021-05-17 08:00:00
"20210517_081000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.15878493588431,"NA ","aru05","2021","05","17","08","10","00","2021-05-17","08:10:00",2021-05-17 08:10:00
"20210517_082000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.62470665702013,"NA ","aru05","2021","05","17","08","20","00","2021-05-17","08:20:00",2021-05-17 08:20:00
"20210517_083000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.23797683020202,"NA ","aru05","2021","05","17","08","30","00","2021-05-17","08:30:00",2021-05-17 08:30:00
"20210517_084000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.87179367420002,"NA ","aru05","2021","05","17","08","40","00","2021-05-17","08:40:00",2021-05-17 08:40:00
"20210517_085000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.13976096186702,"NA ","aru05","2021","05","17","08","50","00","2021-05-17","08:50:00",2021-05-17 08:50:00
"20210517_090000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.29204015972886,"NA ","aru05","2021","05","17","09","00","00","2021-05-17","09:00:00",2021-05-17 09:00:00
"20210517_091000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.45916861056157,"NA ","aru05","2021","05","17","09","10","00","2021-05-17","09:10:00",2021-05-17 09:10:00
"20210517_092000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.74612366955302,"NA ","aru05","2021","05","17","09","20","00","2021-05-17","09:20:00",2021-05-17 09:20:00
"20210517_093000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.03377518056695,"NA ","aru05","2021","05","17","09","30","00","2021-05-17","09:30:00",2021-05-17 09:30:00
"20210517_094000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.88238833557679,"NA ","aru05","2021","05","17","09","40","00","2021-05-17","09:40:00",2021-05-17 09:40:00
"20210517_095000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.26876126832887,"NA ","aru05","2021","05","17","09","50","00","2021-05-17","09:50:00",2021-05-17 09:50:00
"20210517_100000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.60292912048326,"NA ","aru05","2021","05","17","10","00","00","2021-05-17","10:00:00",2021-05-17 10:00:00
"20210517_101000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.31573535598262,"NA ","aru05","2021","05","17","10","10","00","2021-05-17","10:10:00",2021-05-17 10:10:00
"20210517_102000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.88477878330107,"NA ","aru05","2021","05","17","10","20","00","2021-05-17","10:20:00",2021-05-17 10:20:00
"20210517_103000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.50662379469335,"NA ","aru05","2021","05","17","10","30","00","2021-05-17","10:30:00",2021-05-17 10:30:00
"20210517_104000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.65312156898637,"NA ","aru05","2021","05","17","10","40","00","2021-05-17","10:40:00",2021-05-17 10:40:00
"20210517_105000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.89087613877384,"NA ","aru05","2021","05","17","10","50","00","2021-05-17","10:50:00",2021-05-17 10:50:00
"20210517_110000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.2004365373179,"NA ","aru05","2021","05","17","11","00","00","2021-05-17","11:00:00",2021-05-17 11:00:00
"20210517_111000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.15619367032685,"NA ","aru05","2021","05","17","11","10","00","2021-05-17","11:10:00",2021-05-17 11:10:00
