FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,MIN_FREQ,MAX_FREQ,J,LEFT_CHANNEL,RIGHT_CHANNEL
20210516_050000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1217.68777148693,NA 
20210516_051000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1211.96851635287,NA 
20210516_052000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1226.84766181003,NA 
20210516_053000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1239.69961802613,NA 
20210516_054000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1294.34267739944,NA 
20210516_055000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1217.16407352359,NA 
20210516_060000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1347.35154237429,NA 
20210516_061000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1313.12721835987,NA 
20210516_062000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1307.48457610169,NA 
20210516_063000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1225.10311018284,NA 
20210516_064000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1256.71709127516,NA 
20210516_065000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1260.46262002887,NA 
20210516_070000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1270.19500386503,NA 
20210516_071000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1252.52320385972,NA 
20210516_072000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1261.56693138128,NA 
20210516_073000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1280.89903113487,NA 
20210516_074000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1308.91132447501,NA 
20210516_075000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1255.82977907632,NA 
20210516_080000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1296.45757797405,NA 
20210516_081000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1284.50609248946,NA 
20210516_082000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1328.2134951841,NA 
20210516_083000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1291.1525392154,NA 
20210516_084000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1318.13896267155,NA 
20210516_085000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1352.28560091429,NA 
20210516_090000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1416.46068890523,NA 
20210516_091000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1345.10163612301,NA 
20210516_092000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1343.54962668276,NA 
20210516_093000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1358.76183561652,NA 
20210516_094000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1306.85952159645,NA 
20210516_095000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1344.94837544022,NA 
20210516_100000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1296.64517006902,NA 
20210516_101000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1304.27649674015,NA 
20210516_102000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1278.61403686676,NA 
20210516_103000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1280.020743323,NA 
20210516_104000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1296.19402107461,NA 
20210516_105000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1309.27050331031,NA 
20210516_110000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1309.4671072926,NA 
20210516_111000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1274.26651003839,NA 
20210516_112000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1269.20748321068,NA 
20210516_113000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1322.45136194807,NA 
20210516_114000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1252.96924284842,NA 
20210516_115000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1283.4601452407,NA 
20210516_120000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1258.50286221187,NA 
