"filename","samplingrate","bit","duration","channels","index","fft_w","min_freq","max_freq","left_channel","right_channel","aru","year","month","day","hour","min","second","date","time","date_time"
"20210516_050000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.17172990376662,"NA ","aru03","2021","05","16","05","00","00","2021-05-16","05:00:00",2021-05-16 05:00:00
"20210516_051000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.37766956853835,"NA ","aru03","2021","05","16","05","10","00","2021-05-16","05:10:00",2021-05-16 05:10:00
"20210516_052000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.13134207575019,"NA ","aru03","2021","05","16","05","20","00","2021-05-16","05:20:00",2021-05-16 05:20:00
"20210516_053000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.45352550495358,"NA ","aru03","2021","05","16","05","30","00","2021-05-16","05:30:00",2021-05-16 05:30:00
"20210516_054000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.0577308516051,"NA ","aru03","2021","05","16","05","40","00","2021-05-16","05:40:00",2021-05-16 05:40:00
"20210516_055000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.63062343547198,"NA ","aru03","2021","05","16","05","50","00","2021-05-16","05:50:00",2021-05-16 05:50:00
"20210516_060000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.34896774174086,"NA ","aru03","2021","05","16","06","00","00","2021-05-16","06:00:00",2021-05-16 06:00:00
"20210516_061000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.38756714760416,"NA ","aru03","2021","05","16","06","10","00","2021-05-16","06:10:00",2021-05-16 06:10:00
"20210516_062000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.54395725168554,"NA ","aru03","2021","05","16","06","20","00","2021-05-16","06:20:00",2021-05-16 06:20:00
"20210516_063000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,6.09473488372324,"NA ","aru03","2021","05","16","06","30","00","2021-05-16","06:30:00",2021-05-16 06:30:00
"20210516_064000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.91304597908351,"NA ","aru03","2021","05","16","06","40","00","2021-05-16","06:40:00",2021-05-16 06:40:00
"20210516_065000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.82923528345965,"NA ","aru03","2021","05","16","06","50","00","2021-05-16","06:50:00",2021-05-16 06:50:00
"20210516_070000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.58394080215817,"NA ","aru03","2021","05","16","07","00","00","2021-05-16","07:00:00",2021-05-16 07:00:00
"20210516_071000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,6.46008559639953,"NA ","aru03","2021","05","16","07","10","00","2021-05-16","07:10:00",2021-05-16 07:10:00
"20210516_072000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.52431380418004,"NA ","aru03","2021","05","16","07","20","00","2021-05-16","07:20:00",2021-05-16 07:20:00
"20210516_073000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.11872566462801,"NA ","aru03","2021","05","16","07","30","00","2021-05-16","07:30:00",2021-05-16 07:30:00
"20210516_074000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.07372613303916,"NA ","aru03","2021","05","16","07","40","00","2021-05-16","07:40:00",2021-05-16 07:40:00
"20210516_075000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.74670467761532,"NA ","aru03","2021","05","16","07","50","00","2021-05-16","07:50:00",2021-05-16 07:50:00
"20210516_080000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.4824856047205,"NA ","aru03","2021","05","16","08","00","00","2021-05-16","08:00:00",2021-05-16 08:00:00
"20210516_081000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,7.79665252797483,"NA ","aru03","2021","05","16","08","10","00","2021-05-16","08:10:00",2021-05-16 08:10:00
"20210516_082000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,6.17121710683733,"NA ","aru03","2021","05","16","08","20","00","2021-05-16","08:20:00",2021-05-16 08:20:00
"20210516_083000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.40682906114023,"NA ","aru03","2021","05","16","08","30","00","2021-05-16","08:30:00",2021-05-16 08:30:00
"20210516_084000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.36335789921331,"NA ","aru03","2021","05","16","08","40","00","2021-05-16","08:40:00",2021-05-16 08:40:00
"20210516_085000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.63747741529388,"NA ","aru03","2021","05","16","08","50","00","2021-05-16","08:50:00",2021-05-16 08:50:00
"20210516_090000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.46376066102377,"NA ","aru03","2021","05","16","09","00","00","2021-05-16","09:00:00",2021-05-16 09:00:00
"20210516_091000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.43213714055694,"NA ","aru03","2021","05","16","09","10","00","2021-05-16","09:10:00",2021-05-16 09:10:00
"20210516_092000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.16410988864205,"NA ","aru03","2021","05","16","09","20","00","2021-05-16","09:20:00",2021-05-16 09:20:00
"20210516_093000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.24063852987606,"NA ","aru03","2021","05","16","09","30","00","2021-05-16","09:30:00",2021-05-16 09:30:00
"20210516_094000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,8.32391635956601,"NA ","aru03","2021","05","16","09","40","00","2021-05-16","09:40:00",2021-05-16 09:40:00
"20210516_095000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,7.09825704058484,"NA ","aru03","2021","05","16","09","50","00","2021-05-16","09:50:00",2021-05-16 09:50:00
"20210516_100000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.50830853435289,"NA ","aru03","2021","05","16","10","00","00","2021-05-16","10:00:00",2021-05-16 10:00:00
"20210516_101000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,0.768165697149527,"NA ","aru03","2021","05","16","10","10","00","2021-05-16","10:10:00",2021-05-16 10:10:00
"20210516_102000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.17465575162795,"NA ","aru03","2021","05","16","10","20","00","2021-05-16","10:20:00",2021-05-16 10:20:00
"20210516_103000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.19510132802795,"NA ","aru03","2021","05","16","10","30","00","2021-05-16","10:30:00",2021-05-16 10:30:00
"20210516_104000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,8.23423897661286,"NA ","aru03","2021","05","16","10","40","00","2021-05-16","10:40:00",2021-05-16 10:40:00
"20210516_105000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,9.96319364700076,"NA ","aru03","2021","05","16","10","50","00","2021-05-16","10:50:00",2021-05-16 10:50:00
"20210516_110000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,7.36567474152489,"NA ","aru03","2021","05","16","11","00","00","2021-05-16","11:00:00",2021-05-16 11:00:00
"20210516_111000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.93742939903264,"NA ","aru03","2021","05","16","11","10","00","2021-05-16","11:10:00",2021-05-16 11:10:00
"20210516_112000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.84942985023491,"NA ","aru03","2021","05","16","11","20","00","2021-05-16","11:20:00",2021-05-16 11:20:00
"20210516_113000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.01726125306502,"NA ","aru03","2021","05","16","11","30","00","2021-05-16","11:30:00",2021-05-16 11:30:00
"20210516_114000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.51966870135048,"NA ","aru03","2021","05","16","11","40","00","2021-05-16","11:40:00",2021-05-16 11:40:00
"20210516_115000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.70382710150146,"NA ","aru03","2021","05","16","11","50","00","2021-05-16","11:50:00",2021-05-16 11:50:00
"20210516_120000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.08153763947791,"NA ","aru03","2021","05","16","12","00","00","2021-05-16","12:00:00",2021-05-16 12:00:00
"20210516_121000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,9.2830148830172,"NA ","aru03","2021","05","16","12","10","00","2021-05-16","12:10:00",2021-05-16 12:10:00
"20210516_122000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,7.3104712250787,"NA ","aru03","2021","05","16","12","20","00","2021-05-16","12:20:00",2021-05-16 12:20:00
"20210516_123000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.25673933483302,"NA ","aru03","2021","05","16","12","30","00","2021-05-16","12:30:00",2021-05-16 12:30:00
"20210516_124000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.09221564967235,"NA ","aru03","2021","05","16","12","40","00","2021-05-16","12:40:00",2021-05-16 12:40:00
"20210516_125000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,7.01713410730272,"NA ","aru03","2021","05","16","12","50","00","2021-05-16","12:50:00",2021-05-16 12:50:00
"20210517_050000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,1.87021831351449,"NA ","aru03","2021","05","17","05","00","00","2021-05-17","05:00:00",2021-05-17 05:00:00
"20210517_051000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.17252096071641,"NA ","aru03","2021","05","17","05","10","00","2021-05-17","05:10:00",2021-05-17 05:10:00
"20210517_052000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,2.78344583755104,"NA ","aru03","2021","05","17","05","20","00","2021-05-17","05:20:00",2021-05-17 05:20:00
"20210517_053000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.44265299067361,"NA ","aru03","2021","05","17","05","30","00","2021-05-17","05:30:00",2021-05-17 05:30:00
"20210517_054000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.3504546506928,"NA ","aru03","2021","05","17","05","40","00","2021-05-17","05:40:00",2021-05-17 05:40:00
"20210517_055000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.07773112075232,"NA ","aru03","2021","05","17","05","50","00","2021-05-17","05:50:00",2021-05-17 05:50:00
"20210517_060000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.91038379499581,"NA ","aru03","2021","05","17","06","00","00","2021-05-17","06:00:00",2021-05-17 06:00:00
"20210517_061000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.00288233639324,"NA ","aru03","2021","05","17","06","10","00","2021-05-17","06:10:00",2021-05-17 06:10:00
"20210517_062000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,6.37935548600621,"NA ","aru03","2021","05","17","06","20","00","2021-05-17","06:20:00",2021-05-17 06:20:00
"20210517_063000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.0466609243024,"NA ","aru03","2021","05","17","06","30","00","2021-05-17","06:30:00",2021-05-17 06:30:00
"20210517_064000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.76810323658907,"NA ","aru03","2021","05","17","06","40","00","2021-05-17","06:40:00",2021-05-17 06:40:00
"20210517_065000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,3.98176438486255,"NA ","aru03","2021","05","17","06","50","00","2021-05-17","06:50:00",2021-05-17 06:50:00
"20210517_070000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.6064699244271,"NA ","aru03","2021","05","17","07","00","00","2021-05-17","07:00:00",2021-05-17 07:00:00
"20210517_071000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.27069796685609,"NA ","aru03","2021","05","17","07","10","00","2021-05-17","07:10:00",2021-05-17 07:10:00
"20210517_072000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,5.95117212071489,"NA ","aru03","2021","05","17","07","20","00","2021-05-17","07:20:00",2021-05-17 07:20:00
"20210517_073000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.87040976873185,"NA ","aru03","2021","05","17","07","30","00","2021-05-17","07:30:00",2021-05-17 07:30:00
"20210517_074000.WAV",48000,16,120,1,"bioacoustic_index",512,1000,8000,4.19524213392605,"NA ","aru03","2021","05","17","07","40","00","2021-05-17","07:40:00",2021-05-17 07:40:00
