"filename","samplingrate","bit","duration","channels","index","fft_w","min_freq","max_freq","j","left_channel","right_channel","aru","year","month","day","hour","min","second","date","time","date_time"
"20210516_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1217.68777148693,"NA ","aru04","2021","05","16","05","00","00","2021-05-16","05:00:00",2021-05-16 05:00:00
"20210516_051000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.96851635287,"NA ","aru04","2021","05","16","05","10","00","2021-05-16","05:10:00",2021-05-16 05:10:00
"20210516_052000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1226.84766181003,"NA ","aru04","2021","05","16","05","20","00","2021-05-16","05:20:00",2021-05-16 05:20:00
"20210516_053000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1239.69961802613,"NA ","aru04","2021","05","16","05","30","00","2021-05-16","05:30:00",2021-05-16 05:30:00
"20210516_054000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1294.34267739944,"NA ","aru04","2021","05","16","05","40","00","2021-05-16","05:40:00",2021-05-16 05:40:00
"20210516_055000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1217.16407352359,"NA ","aru04","2021","05","16","05","50","00","2021-05-16","05:50:00",2021-05-16 05:50:00
"20210516_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1347.35154237429,"NA ","aru04","2021","05","16","06","00","00","2021-05-16","06:00:00",2021-05-16 06:00:00
"20210516_061000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1313.12721835987,"NA ","aru04","2021","05","16","06","10","00","2021-05-16","06:10:00",2021-05-16 06:10:00
"20210516_062000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1307.48457610169,"NA ","aru04","2021","05","16","06","20","00","2021-05-16","06:20:00",2021-05-16 06:20:00
"20210516_063000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1225.10311018284,"NA ","aru04","2021","05","16","06","30","00","2021-05-16","06:30:00",2021-05-16 06:30:00
"20210516_064000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1256.71709127516,"NA ","aru04","2021","05","16","06","40","00","2021-05-16","06:40:00",2021-05-16 06:40:00
"20210516_065000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1260.46262002887,"NA ","aru04","2021","05","16","06","50","00","2021-05-16","06:50:00",2021-05-16 06:50:00
"20210516_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1270.19500386503,"NA ","aru04","2021","05","16","07","00","00","2021-05-16","07:00:00",2021-05-16 07:00:00
"20210516_071000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1252.52320385972,"NA ","aru04","2021","05","16","07","10","00","2021-05-16","07:10:00",2021-05-16 07:10:00
"20210516_072000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1261.56693138128,"NA ","aru04","2021","05","16","07","20","00","2021-05-16","07:20:00",2021-05-16 07:20:00
"20210516_073000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1280.89903113487,"NA ","aru04","2021","05","16","07","30","00","2021-05-16","07:30:00",2021-05-16 07:30:00
"20210516_074000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1308.91132447501,"NA ","aru04","2021","05","16","07","40","00","2021-05-16","07:40:00",2021-05-16 07:40:00
"20210516_075000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1255.82977907632,"NA ","aru04","2021","05","16","07","50","00","2021-05-16","07:50:00",2021-05-16 07:50:00
"20210516_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1296.45757797405,"NA ","aru04","2021","05","16","08","00","00","2021-05-16","08:00:00",2021-05-16 08:00:00
"20210516_081000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1284.50609248946,"NA ","aru04","2021","05","16","08","10","00","2021-05-16","08:10:00",2021-05-16 08:10:00
"20210516_082000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1328.2134951841,"NA ","aru04","2021","05","16","08","20","00","2021-05-16","08:20:00",2021-05-16 08:20:00
"20210516_083000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1291.1525392154,"NA ","aru04","2021","05","16","08","30","00","2021-05-16","08:30:00",2021-05-16 08:30:00
"20210516_084000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1318.13896267155,"NA ","aru04","2021","05","16","08","40","00","2021-05-16","08:40:00",2021-05-16 08:40:00
"20210516_085000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1352.28560091429,"NA ","aru04","2021","05","16","08","50","00","2021-05-16","08:50:00",2021-05-16 08:50:00
"20210516_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1416.46068890523,"NA ","aru04","2021","05","16","09","00","00","2021-05-16","09:00:00",2021-05-16 09:00:00
"20210516_091000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1345.10163612301,"NA ","aru04","2021","05","16","09","10","00","2021-05-16","09:10:00",2021-05-16 09:10:00
"20210516_092000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1343.54962668276,"NA ","aru04","2021","05","16","09","20","00","2021-05-16","09:20:00",2021-05-16 09:20:00
"20210516_093000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1358.76183561652,"NA ","aru04","2021","05","16","09","30","00","2021-05-16","09:30:00",2021-05-16 09:30:00
"20210516_094000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1306.85952159645,"NA ","aru04","2021","05","16","09","40","00","2021-05-16","09:40:00",2021-05-16 09:40:00
"20210516_095000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1344.94837544022,"NA ","aru04","2021","05","16","09","50","00","2021-05-16","09:50:00",2021-05-16 09:50:00
"20210516_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1296.64517006902,"NA ","aru04","2021","05","16","10","00","00","2021-05-16","10:00:00",2021-05-16 10:00:00
"20210516_101000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1304.27649674015,"NA ","aru04","2021","05","16","10","10","00","2021-05-16","10:10:00",2021-05-16 10:10:00
"20210516_102000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1278.61403686676,"NA ","aru04","2021","05","16","10","20","00","2021-05-16","10:20:00",2021-05-16 10:20:00
"20210516_103000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1280.020743323,"NA ","aru04","2021","05","16","10","30","00","2021-05-16","10:30:00",2021-05-16 10:30:00
"20210516_104000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1296.19402107461,"NA ","aru04","2021","05","16","10","40","00","2021-05-16","10:40:00",2021-05-16 10:40:00
"20210516_105000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1309.27050331031,"NA ","aru04","2021","05","16","10","50","00","2021-05-16","10:50:00",2021-05-16 10:50:00
"20210516_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1309.4671072926,"NA ","aru04","2021","05","16","11","00","00","2021-05-16","11:00:00",2021-05-16 11:00:00
"20210516_111000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1274.26651003839,"NA ","aru04","2021","05","16","11","10","00","2021-05-16","11:10:00",2021-05-16 11:10:00
"20210516_112000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1269.20748321068,"NA ","aru04","2021","05","16","11","20","00","2021-05-16","11:20:00",2021-05-16 11:20:00
"20210516_113000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1322.45136194807,"NA ","aru04","2021","05","16","11","30","00","2021-05-16","11:30:00",2021-05-16 11:30:00
"20210516_114000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1252.96924284842,"NA ","aru04","2021","05","16","11","40","00","2021-05-16","11:40:00",2021-05-16 11:40:00
"20210516_115000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1283.4601452407,"NA ","aru04","2021","05","16","11","50","00","2021-05-16","11:50:00",2021-05-16 11:50:00
"20210516_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1258.50286221187,"NA ","aru04","2021","05","16","12","00","00","2021-05-16","12:00:00",2021-05-16 12:00:00
"20210516_121000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1249.58885659636,"NA ","aru04","2021","05","16","12","10","00","2021-05-16","12:10:00",2021-05-16 12:10:00
"20210516_122000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1245.007834645,"NA ","aru04","2021","05","16","12","20","00","2021-05-16","12:20:00",2021-05-16 12:20:00
"20210516_123000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1228.34934768679,"NA ","aru04","2021","05","16","12","30","00","2021-05-16","12:30:00",2021-05-16 12:30:00
"20210516_124000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1242.09092362646,"NA ","aru04","2021","05","16","12","40","00","2021-05-16","12:40:00",2021-05-16 12:40:00
"20210516_125000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1236.25022956187,"NA ","aru04","2021","05","16","12","50","00","2021-05-16","12:50:00",2021-05-16 12:50:00
"20210517_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1248.43467910361,"NA ","aru04","2021","05","17","05","00","00","2021-05-17","05:00:00",2021-05-17 05:00:00
"20210517_051000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1265.52594359738,"NA ","aru04","2021","05","17","05","10","00","2021-05-17","05:10:00",2021-05-17 05:10:00
"20210517_052000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1240.66664254321,"NA ","aru04","2021","05","17","05","20","00","2021-05-17","05:20:00",2021-05-17 05:20:00
"20210517_053000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1278.55724844894,"NA ","aru04","2021","05","17","05","30","00","2021-05-17","05:30:00",2021-05-17 05:30:00
"20210517_054000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1290.63940036215,"NA ","aru04","2021","05","17","05","40","00","2021-05-17","05:40:00",2021-05-17 05:40:00
"20210517_055000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1309.56470086741,"NA ","aru04","2021","05","17","05","50","00","2021-05-17","05:50:00",2021-05-17 05:50:00
"20210517_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1278.16061486924,"NA ","aru04","2021","05","17","06","00","00","2021-05-17","06:00:00",2021-05-17 06:00:00
"20210517_061000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1314.1252854131,"NA ","aru04","2021","05","17","06","10","00","2021-05-17","06:10:00",2021-05-17 06:10:00
"20210517_062000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1317.38314573473,"NA ","aru04","2021","05","17","06","20","00","2021-05-17","06:20:00",2021-05-17 06:20:00
"20210517_063000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1256.22361085726,"NA ","aru04","2021","05","17","06","30","00","2021-05-17","06:30:00",2021-05-17 06:30:00
"20210517_064000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1283.65239587058,"NA ","aru04","2021","05","17","06","40","00","2021-05-17","06:40:00",2021-05-17 06:40:00
"20210517_065000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1280.60845834849,"NA ","aru04","2021","05","17","06","50","00","2021-05-17","06:50:00",2021-05-17 06:50:00
