"filename","samplingrate","bit","duration","channels","index","max_freq","db_threshold","freq_steps","left_channel","right_channel","aru","year","month","day","hour","min","second","date","time","date_time"
"20210516_050000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.078691,"NA ","aru05","2021","05","16","05","00","00","2021-05-16","05:00:00",2021-05-16 05:00:00
"20210516_051000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.079392,"NA ","aru05","2021","05","16","05","10","00","2021-05-16","05:10:00",2021-05-16 05:10:00
"20210516_052000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.079362,"NA ","aru05","2021","05","16","05","20","00","2021-05-16","05:20:00",2021-05-16 05:20:00
"20210516_053000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.079369,"NA ","aru05","2021","05","16","05","30","00","2021-05-16","05:30:00",2021-05-16 05:30:00
"20210516_054000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,1.432797,"NA ","aru05","2021","05","16","05","40","00","2021-05-16","05:40:00",2021-05-16 05:40:00
"20210516_055000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.05336,"NA ","aru05","2021","05","16","05","50","00","2021-05-16","05:50:00",2021-05-16 05:50:00
"20210516_060000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.069476,"NA ","aru05","2021","05","16","06","00","00","2021-05-16","06:00:00",2021-05-16 06:00:00
"20210516_061000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,1.740621,"NA ","aru05","2021","05","16","06","10","00","2021-05-16","06:10:00",2021-05-16 06:10:00
"20210516_062000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,1.938916,"NA ","aru05","2021","05","16","06","20","00","2021-05-16","06:20:00",2021-05-16 06:20:00
"20210516_063000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.047591,"NA ","aru05","2021","05","16","06","30","00","2021-05-16","06:30:00",2021-05-16 06:30:00
"20210516_064000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.065905,"NA ","aru05","2021","05","16","06","40","00","2021-05-16","06:40:00",2021-05-16 06:40:00
"20210516_065000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.066438,"NA ","aru05","2021","05","16","06","50","00","2021-05-16","06:50:00",2021-05-16 06:50:00
"20210516_070000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.078304,"NA ","aru05","2021","05","16","07","00","00","2021-05-16","07:00:00",2021-05-16 07:00:00
"20210516_071000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.078841,"NA ","aru05","2021","05","16","07","10","00","2021-05-16","07:10:00",2021-05-16 07:10:00
"20210516_072000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,1.979936,"NA ","aru05","2021","05","16","07","20","00","2021-05-16","07:20:00",2021-05-16 07:20:00
"20210516_073000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,1.395761,"NA ","aru05","2021","05","16","07","30","00","2021-05-16","07:30:00",2021-05-16 07:30:00
"20210516_074000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.001473,"NA ","aru05","2021","05","16","07","40","00","2021-05-16","07:40:00",2021-05-16 07:40:00
"20210516_075000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,1.304925,"NA ","aru05","2021","05","16","07","50","00","2021-05-16","07:50:00",2021-05-16 07:50:00
"20210516_080000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.060517,"NA ","aru05","2021","05","16","08","00","00","2021-05-16","08:00:00",2021-05-16 08:00:00
"20210516_081000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,1.918384,"NA ","aru05","2021","05","16","08","10","00","2021-05-16","08:10:00",2021-05-16 08:10:00
"20210516_082000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.078569,"NA ","aru05","2021","05","16","08","20","00","2021-05-16","08:20:00",2021-05-16 08:20:00
"20210516_083000.WAV",48000,16,120,1,"acoustic_diversity",8000,"-",1000,2.074784,"NA ","aru05","2021","05","16","08","30","00","2021-05-16","08:30:00",2021-05-16 08:30:00
