"filename","samplingrate","bit","duration","channels","index","fft_w","min_freq","max_freq","j","left_channel","right_channel","aru","year","month","day","hour","min","second","date","time","date_time","site"
"20210517_101000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.60505060352,"NA ","aru01",2021,5,17,10,10,0,"2021-05-17","10:10:00","2021-05-17 10:10:00","cbma"
"20210517_102000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.56356396209,"NA ","aru01",2021,5,17,10,20,0,"2021-05-17","10:20:00","2021-05-17 10:20:00","cbma"
"20210517_103000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.82606358728,"NA ","aru01",2021,5,17,10,30,0,"2021-05-17","10:30:00","2021-05-17 10:30:00","cbma"
"20210517_104000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.77241953172,"NA ","aru01",2021,5,17,10,40,0,"2021-05-17","10:40:00","2021-05-17 10:40:00","cbma"
"20210517_105000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.63138207659,"NA ","aru01",2021,5,17,10,50,0,"2021-05-17","10:50:00","2021-05-17 10:50:00","cbma"
"20210517_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.99589423902,"NA ","aru01",2021,5,17,11,0,0,"2021-05-17","11:00:00","2021-05-17 11:00:00","cbma"
"20210517_111000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.2489718521,"NA ","aru01",2021,5,17,11,10,0,"2021-05-17","11:10:00","2021-05-17 11:10:00","cbma"
"20210517_112000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.06687200479,"NA ","aru01",2021,5,17,11,20,0,"2021-05-17","11:20:00","2021-05-17 11:20:00","cbma"
"20210517_113000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.62919178981,"NA ","aru01",2021,5,17,11,30,0,"2021-05-17","11:30:00","2021-05-17 11:30:00","cbma"
"20210517_114000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.79383351404,"NA ","aru01",2021,5,17,11,40,0,"2021-05-17","11:40:00","2021-05-17 11:40:00","cbma"
"20210517_115000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.93022548156,"NA ","aru01",2021,5,17,11,50,0,"2021-05-17","11:50:00","2021-05-17 11:50:00","cbma"
"20210517_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.73637646412,"NA ","aru01",2021,5,17,12,0,0,"2021-05-17","12:00:00","2021-05-17 12:00:00","cbma"
"20210517_121000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.80200693158,"NA ","aru01",2021,5,17,12,10,0,"2021-05-17","12:10:00","2021-05-17 12:10:00","cbma"
"20210517_122000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.02223992055,"NA ","aru01",2021,5,17,12,20,0,"2021-05-17","12:20:00","2021-05-17 12:20:00","cbma"
"20210517_123000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1209.67898388446,"NA ","aru01",2021,5,17,12,30,0,"2021-05-17","12:30:00","2021-05-17 12:30:00","cbma"
"20210517_124000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.66895447278,"NA ","aru01",2021,5,17,12,40,0,"2021-05-17","12:40:00","2021-05-17 12:40:00","cbma"
"20210517_125000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.60708208968,"NA ","aru01",2021,5,17,12,50,0,"2021-05-17","12:50:00","2021-05-17 12:50:00","cbma"
"20210518_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.00641835893,"NA ","aru01",2021,5,18,5,0,0,"2021-05-18","05:00:00","2021-05-18 05:00:00","cbma"
"20210518_051000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.59338310447,"NA ","aru01",2021,5,18,5,10,0,"2021-05-18","05:10:00","2021-05-18 05:10:00","cbma"
"20210518_052000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1209.12354241612,"NA ","aru01",2021,5,18,5,20,0,"2021-05-18","05:20:00","2021-05-18 05:20:00","cbma"
"20210518_053000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.70053509954,"NA ","aru01",2021,5,18,5,30,0,"2021-05-18","05:30:00","2021-05-18 05:30:00","cbma"
"20210518_054000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.60451930436,"NA ","aru01",2021,5,18,5,40,0,"2021-05-18","05:40:00","2021-05-18 05:40:00","cbma"
"20210518_055000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.88539989226,"NA ","aru01",2021,5,18,5,50,0,"2021-05-18","05:50:00","2021-05-18 05:50:00","cbma"
"20210518_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.56271801197,"NA ","aru01",2021,5,18,6,0,0,"2021-05-18","06:00:00","2021-05-18 06:00:00","cbma"
"20210518_061000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.5461595471,"NA ","aru01",2021,5,18,6,10,0,"2021-05-18","06:10:00","2021-05-18 06:10:00","cbma"
"20210518_062000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.26859650652,"NA ","aru01",2021,5,18,6,20,0,"2021-05-18","06:20:00","2021-05-18 06:20:00","cbma"
"20210518_063000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.70440903297,"NA ","aru01",2021,5,18,6,30,0,"2021-05-18","06:30:00","2021-05-18 06:30:00","cbma"
"20210518_064000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.52947957389,"NA ","aru01",2021,5,18,6,40,0,"2021-05-18","06:40:00","2021-05-18 06:40:00","cbma"
"20210518_065000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.6068027792,"NA ","aru01",2021,5,18,6,50,0,"2021-05-18","06:50:00","2021-05-18 06:50:00","cbma"
"20210518_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.09930539633,"NA ","aru01",2021,5,18,7,0,0,"2021-05-18","07:00:00","2021-05-18 07:00:00","cbma"
"20210518_071000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.37156942548,"NA ","aru01",2021,5,18,7,10,0,"2021-05-18","07:10:00","2021-05-18 07:10:00","cbma"
"20210518_072000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.55836858033,"NA ","aru01",2021,5,18,7,20,0,"2021-05-18","07:20:00","2021-05-18 07:20:00","cbma"
"20210518_073000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.0661906172,"NA ","aru01",2021,5,18,7,30,0,"2021-05-18","07:30:00","2021-05-18 07:30:00","cbma"
"20210518_074000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.44673452054,"NA ","aru01",2021,5,18,7,40,0,"2021-05-18","07:40:00","2021-05-18 07:40:00","cbma"
"20210518_075000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.88310821895,"NA ","aru01",2021,5,18,7,50,0,"2021-05-18","07:50:00","2021-05-18 07:50:00","cbma"
"20210518_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.00099505151,"NA ","aru01",2021,5,18,8,0,0,"2021-05-18","08:00:00","2021-05-18 08:00:00","cbma"
"20210518_081000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.68329662553,"NA ","aru01",2021,5,18,8,10,0,"2021-05-18","08:10:00","2021-05-18 08:10:00","cbma"
"20210518_082000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.7556440536,"NA ","aru01",2021,5,18,8,20,0,"2021-05-18","08:20:00","2021-05-18 08:20:00","cbma"
"20210518_083000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.58351289481,"NA ","aru01",2021,5,18,8,30,0,"2021-05-18","08:30:00","2021-05-18 08:30:00","cbma"
"20210518_084000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.70680500191,"NA ","aru01",2021,5,18,8,40,0,"2021-05-18","08:40:00","2021-05-18 08:40:00","cbma"
"20210518_085000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.66709983224,"NA ","aru01",2021,5,18,8,50,0,"2021-05-18","08:50:00","2021-05-18 08:50:00","cbma"
"20210518_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.42959978118,"NA ","aru01",2021,5,18,9,0,0,"2021-05-18","09:00:00","2021-05-18 09:00:00","cbma"
"20210518_091000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.13632485949,"NA ","aru01",2021,5,18,9,10,0,"2021-05-18","09:10:00","2021-05-18 09:10:00","cbma"
"20210518_092000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.71181162755,"NA ","aru01",2021,5,18,9,20,0,"2021-05-18","09:20:00","2021-05-18 09:20:00","cbma"
"20210518_093000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.36535799998,"NA ","aru01",2021,5,18,9,30,0,"2021-05-18","09:30:00","2021-05-18 09:30:00","cbma"
"20210518_094000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.59261408746,"NA ","aru01",2021,5,18,9,40,0,"2021-05-18","09:40:00","2021-05-18 09:40:00","cbma"
"20210518_095000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.6328579454,"NA ","aru01",2021,5,18,9,50,0,"2021-05-18","09:50:00","2021-05-18 09:50:00","cbma"
"20210518_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.17132591149,"NA ","aru01",2021,5,18,10,0,0,"2021-05-18","10:00:00","2021-05-18 10:00:00","cbma"
"20210518_101000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1209.07022682902,"NA ","aru01",2021,5,18,10,10,0,"2021-05-18","10:10:00","2021-05-18 10:10:00","cbma"
"20210518_102000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.40598004178,"NA ","aru01",2021,5,18,10,20,0,"2021-05-18","10:20:00","2021-05-18 10:20:00","cbma"
"20210518_103000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.90768708898,"NA ","aru01",2021,5,18,10,30,0,"2021-05-18","10:30:00","2021-05-18 10:30:00","cbma"
"20210518_104000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.88621113133,"NA ","aru01",2021,5,18,10,40,0,"2021-05-18","10:40:00","2021-05-18 10:40:00","cbma"
"20210518_105000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.07602995864,"NA ","aru01",2021,5,18,10,50,0,"2021-05-18","10:50:00","2021-05-18 10:50:00","cbma"
"20210518_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1215.2412319931,"NA ","aru01",2021,5,18,11,0,0,"2021-05-18","11:00:00","2021-05-18 11:00:00","cbma"
"20210518_111000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.42683230636,"NA ","aru01",2021,5,18,11,10,0,"2021-05-18","11:10:00","2021-05-18 11:10:00","cbma"
"20210518_112000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.9234967894,"NA ","aru01",2021,5,18,11,20,0,"2021-05-18","11:20:00","2021-05-18 11:20:00","cbma"
