"filename","samplingrate","bit","duration","channels","index","fft_w","min_freq","max_freq","j","left_channel","right_channel","aru","year","month","day","hour","min","second","date","time","date_time"
"20210516_102000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.96442804749,"NA ","aru01","2021","05","16","10","20","00","2021-05-16","10:20:00",2021-05-16 10:20:00
"20210516_103000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.77976937739,"NA ","aru01","2021","05","16","10","30","00","2021-05-16","10:30:00",2021-05-16 10:30:00
"20210516_104000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.50868766076,"NA ","aru01","2021","05","16","10","40","00","2021-05-16","10:40:00",2021-05-16 10:40:00
"20210516_105000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.35147950542,"NA ","aru01","2021","05","16","10","50","00","2021-05-16","10:50:00",2021-05-16 10:50:00
"20210516_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.46439469621,"NA ","aru01","2021","05","16","11","00","00","2021-05-16","11:00:00",2021-05-16 11:00:00
"20210516_111000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.28190959081,"NA ","aru01","2021","05","16","11","10","00","2021-05-16","11:10:00",2021-05-16 11:10:00
"20210516_112000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.06763469667,"NA ","aru01","2021","05","16","11","20","00","2021-05-16","11:20:00",2021-05-16 11:20:00
"20210516_113000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.92729777032,"NA ","aru01","2021","05","16","11","30","00","2021-05-16","11:30:00",2021-05-16 11:30:00
"20210516_114000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.01490014085,"NA ","aru01","2021","05","16","11","40","00","2021-05-16","11:40:00",2021-05-16 11:40:00
"20210516_115000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.06363987391,"NA ","aru01","2021","05","16","11","50","00","2021-05-16","11:50:00",2021-05-16 11:50:00
"20210516_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.19972037672,"NA ","aru01","2021","05","16","12","00","00","2021-05-16","12:00:00",2021-05-16 12:00:00
"20210516_121000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.78211739224,"NA ","aru01","2021","05","16","12","10","00","2021-05-16","12:10:00",2021-05-16 12:10:00
"20210516_122000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.61997867051,"NA ","aru01","2021","05","16","12","20","00","2021-05-16","12:20:00",2021-05-16 12:20:00
"20210516_123000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.37805686897,"NA ","aru01","2021","05","16","12","30","00","2021-05-16","12:30:00",2021-05-16 12:30:00
"20210516_124000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.11808962923,"NA ","aru01","2021","05","16","12","40","00","2021-05-16","12:40:00",2021-05-16 12:40:00
"20210516_125000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.8370860351,"NA ","aru01","2021","05","16","12","50","00","2021-05-16","12:50:00",2021-05-16 12:50:00
"20210517_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.75052547011,"NA ","aru01","2021","05","17","05","00","00","2021-05-17","05:00:00",2021-05-17 05:00:00
"20210517_051000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.18276268042,"NA ","aru01","2021","05","17","05","10","00","2021-05-17","05:10:00",2021-05-17 05:10:00
"20210517_052000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.05031708857,"NA ","aru01","2021","05","17","05","20","00","2021-05-17","05:20:00",2021-05-17 05:20:00
"20210517_053000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.32547948083,"NA ","aru01","2021","05","17","05","30","00","2021-05-17","05:30:00",2021-05-17 05:30:00
"20210517_054000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.07072279109,"NA ","aru01","2021","05","17","05","40","00","2021-05-17","05:40:00",2021-05-17 05:40:00
"20210517_055000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.28145059421,"NA ","aru01","2021","05","17","05","50","00","2021-05-17","05:50:00",2021-05-17 05:50:00
"20210517_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.59722765004,"NA ","aru01","2021","05","17","06","00","00","2021-05-17","06:00:00",2021-05-17 06:00:00
"20210517_061000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.97045076239,"NA ","aru01","2021","05","17","06","10","00","2021-05-17","06:10:00",2021-05-17 06:10:00
"20210517_062000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1215.28103471649,"NA ","aru01","2021","05","17","06","20","00","2021-05-17","06:20:00",2021-05-17 06:20:00
"20210517_063000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.1612940629,"NA ","aru01","2021","05","17","06","30","00","2021-05-17","06:30:00",2021-05-17 06:30:00
"20210517_064000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.31456174392,"NA ","aru01","2021","05","17","06","40","00","2021-05-17","06:40:00",2021-05-17 06:40:00
"20210517_065000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.21937831735,"NA ","aru01","2021","05","17","06","50","00","2021-05-17","06:50:00",2021-05-17 06:50:00
"20210517_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.88594141795,"NA ","aru01","2021","05","17","07","00","00","2021-05-17","07:00:00",2021-05-17 07:00:00
"20210517_071000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.58898120504,"NA ","aru01","2021","05","17","07","10","00","2021-05-17","07:10:00",2021-05-17 07:10:00
"20210517_072000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.34534298696,"NA ","aru01","2021","05","17","07","20","00","2021-05-17","07:20:00",2021-05-17 07:20:00
"20210517_073000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.4034273467,"NA ","aru01","2021","05","17","07","30","00","2021-05-17","07:30:00",2021-05-17 07:30:00
"20210517_074000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.03015044742,"NA ","aru01","2021","05","17","07","40","00","2021-05-17","07:40:00",2021-05-17 07:40:00
"20210517_075000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.91228116037,"NA ","aru01","2021","05","17","07","50","00","2021-05-17","07:50:00",2021-05-17 07:50:00
"20210517_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.45438835274,"NA ","aru01","2021","05","17","08","00","00","2021-05-17","08:00:00",2021-05-17 08:00:00
"20210517_081000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.41456790869,"NA ","aru01","2021","05","17","08","10","00","2021-05-17","08:10:00",2021-05-17 08:10:00
"20210517_082000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.83799624498,"NA ","aru01","2021","05","17","08","20","00","2021-05-17","08:20:00",2021-05-17 08:20:00
"20210517_083000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.82908029608,"NA ","aru01","2021","05","17","08","30","00","2021-05-17","08:30:00",2021-05-17 08:30:00
"20210517_084000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.84552032541,"NA ","aru01","2021","05","17","08","40","00","2021-05-17","08:40:00",2021-05-17 08:40:00
"20210517_085000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.76658600928,"NA ","aru01","2021","05","17","08","50","00","2021-05-17","08:50:00",2021-05-17 08:50:00
"20210517_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.67639130949,"NA ","aru01","2021","05","17","09","00","00","2021-05-17","09:00:00",2021-05-17 09:00:00
"20210517_091000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.54076958579,"NA ","aru01","2021","05","17","09","10","00","2021-05-17","09:10:00",2021-05-17 09:10:00
