"FILENAME","SAMPLINGRATE","BIT","DURATION","CHANNELS","INDEX","FFT_W","MIN_FREQ","MAX_FREQ","LEFT_CHANNEL","RIGHT_CHANNEL","aru","site"
"20210516_050000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.43502998588406,"NA ","aru01","cbma"
"20210516_051000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.27676147026261,"NA ","aru01","cbma"
"20210516_052000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.30550963373099,"NA ","aru01","cbma"
"20210516_053000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.20276796381848,"NA ","aru01","cbma"
"20210516_054000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.27219630258947,"NA ","aru01","cbma"
"20210516_055000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.21394970360607,"NA ","aru01","cbma"
"20210516_060000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.20787135202968,"NA ","aru01","cbma"
"20210516_061000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.23230604182729,"NA ","aru01","cbma"
"20210516_062000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.22650897532923,"NA ","aru01","cbma"
"20210516_063000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.17406484557433,"NA ","aru01","cbma"
"20210516_064000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.2137584057545,"NA ","aru01","cbma"
"20210516_065000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.14083094971259,"NA ","aru01","cbma"
"20210516_070000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.15245216143414,"NA ","aru01","cbma"
"20210516_071000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.16249890848005,"NA ","aru01","cbma"
"20210516_072000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.12849851871121,"NA ","aru01","cbma"
"20210516_073000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.21035922378496,"NA ","aru01","cbma"
"20210516_074000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.19296661133022,"NA ","aru01","cbma"
"20210516_075000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.29773643604645,"NA ","aru01","cbma"
"20210516_080000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.37784570716238,"NA ","aru01","cbma"
"20210516_081000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.50267252961716,"NA ","aru01","cbma"
"20210516_082000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.52989212314901,"NA ","aru01","cbma"
"20210516_083000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.51432057128297,"NA ","aru01","cbma"
"20210516_084000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.66129075194644,"NA ","aru01","cbma"
"20210516_085000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.64925234346475,"NA ","aru01","cbma"
"20210516_090000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.65029868168169,"NA ","aru01","cbma"
"20210516_091000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.61314456484889,"NA ","aru01","cbma"
"20210516_092000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.62490118432459,"NA ","aru01","cbma"
"20210516_093000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.61288303912947,"NA ","aru01","cbma"
"20210516_094000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.5752650620816,"NA ","aru01","cbma"
"20210516_095000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.55292507506167,"NA ","aru01","cbma"
"20210516_100000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.50180806959415,"NA ","aru01","cbma"
"20210516_101000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.55172326288972,"NA ","aru01","cbma"
"20210516_102000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.51612262832033,"NA ","aru01","cbma"
"20210516_103000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.22274024865462,"NA ","aru01","cbma"
"20210516_104000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.31380393831432,"NA ","aru01","cbma"
"20210516_105000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.64856296111599,"NA ","aru01","cbma"
"20210516_110000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.39860889500619,"NA ","aru01","cbma"
"20210516_111000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.61004553648424,"NA ","aru01","cbma"
"20210516_112000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.76884565248592,"NA ","aru01","cbma"
"20210516_113000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.6932593991427,"NA ","aru01","cbma"
"20210516_114000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.7156339467535,"NA ","aru01","cbma"
"20210516_115000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.83580432920467,"NA ","aru01","cbma"
"20210516_120000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.7059532257141,"NA ","aru01","cbma"
"20210516_121000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.67419326985484,"NA ","aru01","cbma"
"20210516_122000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.61813352984867,"NA ","aru01","cbma"
"20210516_123000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.52731563374101,"NA ","aru01","cbma"
"20210516_124000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.46636981798011,"NA ","aru01","cbma"
"20210516_125000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.34808730986606,"NA ","aru01","cbma"
"20210517_050000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.32731886573298,"NA ","aru01","cbma"
"20210517_051000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.15024289854844,"NA ","aru01","cbma"
"20210517_052000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.25668847385828,"NA ","aru01","cbma"
"20210517_053000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.22533275509022,"NA ","aru01","cbma"
"20210517_054000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.20823397390723,"NA ","aru01","cbma"
"20210517_055000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.25650691801022,"NA ","aru01","cbma"
"20210517_060000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.21058487841424,"NA ","aru01","cbma"
"20210517_061000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,2.91666794481774,"NA ","aru01","cbma"
"20210517_062000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.15495060388981,"NA ","aru01","cbma"
"20210517_063000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.16641710016206,"NA ","aru01","cbma"
"20210517_064000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.17202584014927,"NA ","aru01","cbma"
"20210517_065000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.14765570812274,"NA ","aru01","cbma"
"20210517_070000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.06045864793582,"NA ","aru01","cbma"
"20210517_071000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.19724730641087,"NA ","aru01","cbma"
"20210517_072000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.14306051847861,"NA ","aru01","cbma"
"20210517_073000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,2.94606697472844,"NA ","aru01","cbma"
"20210517_074000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.26461900861126,"NA ","aru01","cbma"
"20210517_075000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.18196839653075,"NA ","aru01","cbma"
"20210517_080000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.30683609813809,"NA ","aru01","cbma"
"20210517_081000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.28519534113807,"NA ","aru01","cbma"
"20210517_082000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.34180762959973,"NA ","aru01","cbma"
"20210517_083000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.44070263204095,"NA ","aru01","cbma"
"20210517_084000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.50547295232231,"NA ","aru01","cbma"
"20210517_085000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.57950872073575,"NA ","aru01","cbma"
"20210517_090000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.62036359858313,"NA ","aru01","cbma"
"20210517_091000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.61725200812569,"NA ","aru01","cbma"
"20210517_092000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.59663018554429,"NA ","aru01","cbma"
"20210517_093000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.53926071466638,"NA ","aru01","cbma"
"20210517_094000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.5122698987451,"NA ","aru01","cbma"
"20210517_095000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.51421979790955,"NA ","aru01","cbma"
"20210517_100000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.30879118092718,"NA ","aru01","cbma"
"20210517_101000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.3511076353545,"NA ","aru01","cbma"
"20210517_102000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.0984393124519,"NA ","aru01","cbma"
"20210517_103000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.15925923841298,"NA ","aru01","cbma"
"20210517_104000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.52511716216394,"NA ","aru01","cbma"
"20210517_105000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,3.87027512020297,"NA ","aru01","cbma"
"20210517_110000.WAV",48000,16,120,1,"bioacoustic_index",512,2000,12000,4.37656740398881,"NA ","aru01","cbma"
