FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,MAX_FREQ,DB_THRESHOLD,FREQ_STEPS,LEFT_CHANNEL,RIGHT_CHANNEL
20210515_071008.WAV,48000,16,2.73,1,acoustic_evenness,12000,-70,1000,0.016871,NA 
20210516_050000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,5.5e-05,NA 
20210516_051000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,4.9e-05,NA 
20210516_052000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.000331,NA 
20210516_053000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,7.2e-05,NA 
20210516_054000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.000331,NA 
20210516_055000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.000675,NA 
20210516_060000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.003779,NA 
20210516_061000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.007677,NA 
20210516_062000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.001336,NA 
20210516_063000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.002304,NA 
20210516_064000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.002238,NA 
20210516_065000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.004672,NA 
20210516_070000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.002023,NA 
20210516_071000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.000945,NA 
20210516_072000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.00144,NA 
20210516_073000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.002972,NA 
20210516_074000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.004755,NA 
20210516_075000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.001504,NA 
20210516_080000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.523456,NA 
20210516_081000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.033772,NA 
20210516_082000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.002358,NA 
20210516_083000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.00135,NA 
20210516_084000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.000373,NA 
20210516_085000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.001139,NA 
20210516_090000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.000565,NA 
20210516_091000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.001716,NA 
20210516_092000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.000763,NA 
20210516_093000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.004987,NA 
20210516_094000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.00114,NA 
20210516_095000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.005315,NA 
20210516_100000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.00198,NA 
20210516_101000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.003867,NA 
20210516_102000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.035944,NA 
20210516_103000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.001575,NA 
20210516_104000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.009123,NA 
20210516_105000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.004565,NA 
20210516_110000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.015079,NA 
20210516_111000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.003343,NA 
20210516_112000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.037051,NA 
20210516_113000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.036058,NA 
20210516_114000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.008675,NA 
20210516_115000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.007447,NA 
20210516_120000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.008578,NA 
20210516_121000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.133113,NA 
20210516_122000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.148841,NA 
20210516_123000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.070124,NA 
20210516_124000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.041992,NA 
20210516_125000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.02443,NA 
20210517_050000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.000198,NA 
20210517_051000.WAV,48000,16,120,1,acoustic_evenness,12000,-70,1000,0.000155,NA 
