Station_ID, Name, Latitude, Longitude, Elevation (ft), Date_Time (UTC),Peak_Wind Direction (Degrees), Peak_Wind Speed (mph), Wind Direction 10m (deg), Wind Gust 10m (kn), Wind Speed 10m (kn), 
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T03:30:00Z,null,null,140,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T03:35:00Z,null,null,130,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T03:40:00Z,null,null,130,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T03:45:00Z,null,null,130,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T03:50:00Z,null,null,130,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T03:51:00Z,null,null,130,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T03:55:00Z,null,null,140,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:00:00Z,null,null,140,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:05:00Z,null,null,130,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:10:00Z,null,null,120,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:15:00Z,null,null,110,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:20:00Z,null,null,120,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:25:00Z,null,null,120,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:30:00Z,null,null,130,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:35:00Z,null,null,140,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:40:00Z,null,null,140,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:45:00Z,null,null,140,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:50:00Z,null,null,150,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:51:00Z,null,null,150,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T04:55:00Z,null,null,140,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:00:00Z,null,null,140,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:05:00Z,null,null,150,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:10:00Z,null,null,150,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:15:00Z,null,null,160,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:20:00Z,null,null,160,17,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:25:00Z,null,null,160,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:30:00Z,null,null,160,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:35:00Z,null,null,160,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:40:00Z,null,null,170,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:45:00Z,null,null,170,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:50:00Z,null,null,160,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:51:00Z,null,null,170,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T05:55:00Z,null,null,170,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:00:00Z,null,null,170,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:05:00Z,null,null,170,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:10:00Z,null,null,160,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:15:00Z,null,null,160,,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:20:00Z,null,null,160,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:25:00Z,null,null,160,,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:30:00Z,null,null,160,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:35:00Z,null,null,160,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:40:00Z,null,null,160,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:45:00Z,null,null,160,19,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:50:00Z,null,null,160,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:51:00Z,null,null,160,20,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T06:55:00Z,null,null,160,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:00:00Z,null,null,160,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:05:00Z,null,null,160,16,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:10:00Z,null,null,150,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:15:00Z,null,null,150,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:20:00Z,null,null,160,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:25:00Z,null,null,150,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:30:00Z,null,null,150,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:35:00Z,null,null,150,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:40:00Z,null,null,150,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:45:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:50:00Z,null,null,130,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:51:00Z,null,null,130,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T07:55:00Z,null,null,140,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:00:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:05:00Z,null,null,150,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:10:00Z,null,null,150,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:15:00Z,null,null,160,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:20:00Z,null,null,160,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:25:00Z,null,null,170,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:30:00Z,null,null,160,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:35:00Z,null,null,160,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:40:00Z,null,null,160,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:45:00Z,null,null,150,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:50:00Z,null,null,150,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:51:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T08:55:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:00:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:05:00Z,null,null,140,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:10:00Z,null,null,150,15,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:15:00Z,null,null,160,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:20:00Z,null,null,160,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:25:00Z,null,null,160,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:30:00Z,null,null,170,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:35:00Z,null,null,160,18,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:40:00Z,null,null,160,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:45:00Z,null,null,150,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:50:00Z,null,null,150,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:51:00Z,null,null,150,21,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T09:55:00Z,null,null,140,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:00:00Z,null,null,150,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:05:00Z,null,null,140,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:10:00Z,null,null,150,19,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:15:00Z,null,null,150,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:20:00Z,null,null,150,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:25:00Z,null,null,150,16,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:30:00Z,null,null,140,,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:35:00Z,null,null,140,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:40:00Z,null,null,140,19,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:45:00Z,null,null,150,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:50:00Z,null,null,150,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:51:00Z,null,null,150,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T10:55:00Z,null,null,150,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:00:00Z,null,null,150,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:05:00Z,null,null,150,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:10:00Z,null,null,150,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:15:00Z,null,null,150,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:20:00Z,null,null,150,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:25:00Z,null,null,160,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:30:00Z,null,null,150,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:35:00Z,null,null,150,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:40:00Z,null,null,140,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:45:00Z,null,null,140,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:50:00Z,null,null,150,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:51:00Z,null,null,150,15,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T11:55:00Z,null,null,140,,4,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:00:00Z,null,null,140,,4,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:05:00Z,null,null,0,,0,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:10:00Z,null,null,0,,0,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:15:00Z,null,null,140,,4,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:20:00Z,null,null,140,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:25:00Z,null,null,0,,0,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:30:00Z,null,null,160,,3,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:35:00Z,null,null,180,,3,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:40:00Z,null,null,0,,0,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:45:00Z,null,null,140,,3,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:50:00Z,null,null,0,,0,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:51:00Z,null,null,140,,3,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T12:55:00Z,null,null,140,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:00:00Z,null,null,150,,3,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:05:00Z,null,null,140,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:10:00Z,null,null,140,,4,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:15:00Z,null,null,150,,4,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:20:00Z,null,null,140,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:25:00Z,null,null,160,,4,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:30:00Z,null,null,180,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:35:00Z,null,null,170,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:40:00Z,null,null,170,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:45:00Z,null,null,170,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:50:00Z,null,null,170,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:51:00Z,null,null,180,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T13:55:00Z,null,null,190,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:00:00Z,null,null,190,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:01:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:05:00Z,null,null,180,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:10:00Z,null,null,180,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:15:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:20:00Z,null,null,200,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:25:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:30:00Z,null,null,180,17,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:35:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:40:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:45:00Z,null,null,180,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:50:00Z,null,null,170,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:51:00Z,null,null,180,19,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T14:55:00Z,null,null,190,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:00:00Z,null,null,200,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:05:00Z,null,null,190,18,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:10:00Z,null,null,200,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:15:00Z,null,null,190,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:20:00Z,null,null,190,21,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:25:00Z,null,null,200,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:30:00Z,null,null,200,19,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:35:00Z,null,null,190,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:40:00Z,null,null,210,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:45:00Z,null,null,180,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:50:00Z,null,null,200,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:51:00Z,null,null,190,20,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T15:55:00Z,null,null,200,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:00:00Z,null,null,200,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:05:00Z,null,null,180,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:10:00Z,null,null,190,17,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:13:00Z,null,null,180,18,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:15:00Z,null,null,180,19,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:20:00Z,null,null,170,22,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:25:00Z,null,null,180,21,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:30:00Z,null,null,170,,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:35:00Z,null,null,180,21,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:40:00Z,null,null,180,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:45:00Z,null,null,190,18,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:50:00Z,null,null,160,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:51:00Z,null,null,160,21,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T16:55:00Z,null,null,160,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:00:00Z,null,null,170,,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:05:00Z,null,null,160,16,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:10:00Z,null,null,170,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:15:00Z,null,null,180,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:20:00Z,null,null,170,,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:25:00Z,null,null,160,19,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:30:00Z,null,null,170,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:35:00Z,null,null,180,17,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:40:00Z,null,null,170,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:45:00Z,null,null,160,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:50:00Z,null,null,180,21,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:51:00Z,null,null,190,22,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T17:55:00Z,null,null,170,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:00:00Z,null,null,180,22,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:05:00Z,null,null,170,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:10:00Z,null,null,170,,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:15:00Z,null,null,170,22,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:20:00Z,null,null,190,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:25:00Z,null,null,180,21,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:30:00Z,null,null,170,,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:35:00Z,null,null,180,19,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:40:00Z,null,null,170,,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:45:00Z,null,null,150,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:50:00Z,null,null,160,,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:51:00Z,null,null,160,23,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T18:55:00Z,null,null,160,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:00:00Z,null,null,150,21,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:05:00Z,null,null,170,23,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:10:00Z,null,null,170,19,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:15:00Z,null,null,180,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:20:00Z,null,null,170,21,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:25:00Z,null,null,160,24,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:30:00Z,null,null,170,21,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:35:00Z,null,null,160,25,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:40:00Z,null,null,180,18,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:45:00Z,null,null,180,28,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:50:00Z,null,null,170,22,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:51:00Z,null,null,170,28,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T19:55:00Z,null,null,170,23,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:00:00Z,null,null,170,21,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:05:00Z,null,null,170,24,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:10:00Z,null,null,180,22,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:15:00Z,null,null,170,22,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:20:00Z,null,null,180,22,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:25:00Z,null,null,180,23,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:30:00Z,null,null,170,25,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:35:00Z,null,null,180,22,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:40:00Z,null,null,160,26,19,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:45:00Z,null,null,160,24,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:50:00Z,null,null,180,,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:51:00Z,null,null,170,28,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T20:55:00Z,null,null,180,23,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:00:00Z,null,null,170,22,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:05:00Z,null,null,180,24,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:10:00Z,null,null,180,21,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:15:00Z,null,null,160,27,20,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:20:00Z,null,null,160,23,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:25:00Z,null,null,170,24,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:30:00Z,null,null,160,,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:35:00Z,null,null,170,25,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:40:00Z,null,null,160,25,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:45:00Z,null,null,170,,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:50:00Z,null,null,170,,19,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:51:00Z,null,null,170,28,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T21:55:00Z,null,null,170,23,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T22:00:00Z,null,null,180,27,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T22:05:00Z,null,null,180,26,19,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-05-26T22:10:00Z,null,null,160,24,17,
