FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,MIN_FREQ,MAX_FREQ,LEFT_CHANNEL,RIGHT_CHANNEL
20210514_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.23759761629084,NA 
20210514_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.374841409309206,NA 
20210514_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.433052562477403,NA 
20210514_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.73602969217433,NA 
20210514_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.44872965489606,NA 
20210514_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.463743760575437,NA 
20210601_084020.WAV,48000,16,100,1,bioacoustic_index,512,2000,8000,6.61790176527268,NA 
20210601_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.13541411341211,NA 
20210601_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.51156562768955,NA 
20210601_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.97611856756768,NA 
20210601_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.04858823705307,NA 
20210601_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.02134384395449,NA 
20210601_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.08654447500671,NA 
20210601_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.25394693890568,NA 
20210601_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.55068393615239,NA 
20210601_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.93110453872034,NA 
20210601_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.89532045485385,NA 
20210601_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.53285006037811,NA 
20210601_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.66718264661542,NA 
20210601_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.00851193843604,NA 
20210601_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,9.7255951553195,NA 
20210601_111000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.35613414991565,NA 
20210601_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.87939612216524,NA 
20210601_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.53598182272733,NA 
20210601_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.990948137770482,NA 
20210601_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.78993441975377,NA 
20210602_040000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.97507577124188,NA 
20210602_041000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.30592070728596,NA 
20210602_042000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.75942777501836,NA 
20210602_043000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.7780463727808,NA 
20210602_044000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.23118864834543,NA 
20210602_045000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.52347771697397,NA 
20210602_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.40459626362767,NA 
20210602_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.78174074390484,NA 
20210602_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.11178479045282,NA 
20210602_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.37638135128596,NA 
20210602_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.22487363781822,NA 
20210602_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.47189065893233,NA 
20210602_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.27837414079503,NA 
20210602_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.3568845556353,NA 
20210602_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.84578003828394,NA 
20210602_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.43549981177368,NA 
20210602_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.66931495636855,NA 
20210602_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.9964541400383,NA 
20210602_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.38580696250409,NA 
