FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,MIN_FREQ,MAX_FREQ,J,LEFT_CHANNEL,RIGHT_CHANNEL
20210514_101000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1323.15179555541,NA 
20210514_102000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1230.15342315195,NA 
20210514_103000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1260.38937401728,NA 
20210514_104000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1222.98528458927,NA 
20210514_105000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1246.80888155879,NA 
20210514_110000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1217.33317451135,NA 
20210601_084020.WAV,48000,16,100,1,acoustic_complexity,512,1,8000,5,1126.85807014817,NA 
20210601_085000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1293.50366236613,NA 
20210601_090000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1357.87692501383,NA 
20210601_091000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1297.67823233473,NA 
20210601_092000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1280.49749249828,NA 
20210601_093000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1317.12722422539,NA 
20210601_094000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1292.44336213434,NA 
20210601_095000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1324.90082661659,NA 
20210601_100000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1278.1145468932,NA 
20210601_101000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1371.84246002547,NA 
20210601_102000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1344.69187229661,NA 
20210601_103000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1305.25767364345,NA 
20210601_104000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1262.04492757674,NA 
20210601_105000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1280.40898690062,NA 
20210601_110000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1296.21595708441,NA 
20210601_111000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1278.59513326173,NA 
20210601_112000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1279.58509809533,NA 
20210601_113000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1271.10971135022,NA 
20210601_114000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1252.97465866497,NA 
20210601_115000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1288.68443530286,NA 
20210602_040000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1214.46292389471,NA 
20210602_041000.WAV,48000,16,120,1,acoustic_complexity,512,1,8000,5,1227.65232905975,NA 
