FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,MIN_FREQ,MAX_FREQ,LEFT_CHANNEL,RIGHT_CHANNEL
20210519_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.28545226529024,NA 
20210519_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.80459399773147,NA 
20210519_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.70081047606674,NA 
20210519_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.82193597584354,NA 
20210519_120000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.95522373579344,NA 
20210519_121000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.76440864201997,NA 
20210519_122000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.17094068349617,NA 
20210519_123000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.12820643024891,NA 
20210519_124000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.59073586744882,NA 
20210519_125000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.07396639631793,NA 
20210520_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.945974027981382,NA 
20210520_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.10278450451429,NA 
20210520_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.05520069957027,NA 
20210520_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.64894669362206,NA 
20210520_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.30462354789551,NA 
20210520_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.6288708901973,NA 
20210520_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.90857982989968,NA 
20210520_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.40119922865202,NA 
20210520_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,6.80582888826726,NA 
20210520_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.49066130937404,NA 
20210520_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.90385956269821,NA 
20210520_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.65987722306003,NA 
