filename,samplingrate,bit,duration,channels,index,fft_w,min_freq,max_freq,left_channel,right_channel,aru,site
20210520_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.362811625,NA ,aru01,sswma
20210520_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.73433351,NA ,aru01,sswma
20210520_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.867643888,NA ,aru01,sswma
20210520_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.805189798,NA ,aru01,sswma
20210520_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.561045272,NA ,aru01,sswma
20210520_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.439989189,NA ,aru01,sswma
20210520_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.313493363,NA ,aru01,sswma
20210520_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.048444872,NA ,aru01,sswma
20210520_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.246158657,NA ,aru01,sswma
20210520_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.367623116,NA ,aru01,sswma
20210520_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.310801305,NA ,aru01,sswma
20210520_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.326865439,NA ,aru01,sswma
20210520_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.141031515,NA ,aru01,sswma
20210520_111000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.149470994,NA ,aru01,sswma
20210520_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.76577562,NA ,aru01,sswma
20210520_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.099924869,NA ,aru01,sswma
20210520_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.703584233,NA ,aru01,sswma
20210520_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.961297996,NA ,aru01,sswma
20210520_120000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.950087627,NA ,aru01,sswma
20210520_121000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.055114803,NA ,aru01,sswma
20210520_122000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.181199916,NA ,aru01,sswma
